RUN	GenericSageMakerScenario	1628677457-ml.m5.large-1-6TPS	1628677458784	 	3.2.0
REQUEST	278		SageMaker-LEARNING-model-simulator-1	1628677507133	1628677507144	OK	 
USER	SageMaker	278	END	1628677507132	1628677507144
USER	SageMaker	279	START	1628677507302	1628677507302
REQUEST	279		SageMaker-LEARNING-model-simulator-1	1628677507303	1628677507314	OK	 
USER	SageMaker	279	END	1628677507302	1628677507315
USER	SageMaker	280	START	1628677507462	1628677507462
REQUEST	280		SageMaker-LEARNING-model-simulator-1	1628677507463	1628677507475	OK	 
USER	SageMaker	280	END	1628677507462	1628677507476
USER	SageMaker	281	START	1628677507632	1628677507632
REQUEST	281		SageMaker-LEARNING-model-simulator-1	1628677507633	1628677507644	OK	 
USER	SageMaker	281	END	1628677507632	1628677507645
USER	SageMaker	282	START	1628677507802	1628677507802
REQUEST	282		SageMaker-LEARNING-model-simulator-1	1628677507803	1628677507815	OK	 
USER	SageMaker	282	END	1628677507802	1628677507816
USER	SageMaker	283	START	1628677507962	1628677507962
REQUEST	283		SageMaker-LEARNING-model-simulator-1	1628677507963	1628677507975	OK	 
USER	SageMaker	283	END	1628677507962	1628677507976
USER	SageMaker	284	START	1628677508132	1628677508132
REQUEST	284		SageMaker-LEARNING-model-simulator-1	1628677508133	1628677508148	OK	 
USER	SageMaker	284	END	1628677508132	1628677508149
USER	SageMaker	285	START	1628677508302	1628677508302
REQUEST	285		SageMaker-LEARNING-model-simulator-1	1628677508304	1628677508315	OK	 
USER	SageMaker	285	END	1628677508302	1628677508315
USER	SageMaker	286	START	1628677508472	1628677508472
REQUEST	286		SageMaker-LEARNING-model-simulator-1	1628677508473	1628677508483	OK	 
USER	SageMaker	286	END	1628677508472	1628677508484
USER	SageMaker	287	START	1628677508632	1628677508632
REQUEST	287		SageMaker-LEARNING-model-simulator-1	1628677508633	1628677508645	OK	 
USER	SageMaker	287	END	1628677508632	1628677508646
USER	SageMaker	288	START	1628677508802	1628677508802
REQUEST	288		SageMaker-LEARNING-model-simulator-1	1628677508803	1628677508816	OK	 
USER	SageMaker	288	END	1628677508802	1628677508817
USER	SageMaker	289	START	1628677508972	1628677508972
REQUEST	289		SageMaker-LEARNING-model-simulator-1	1628677508973	1628677508989	OK	 
USER	SageMaker	289	END	1628677508972	1628677508990
USER	SageMaker	290	START	1628677509132	1628677509132
REQUEST	290		SageMaker-LEARNING-model-simulator-1	1628677509133	1628677509143	OK	 
USER	SageMaker	290	END	1628677509132	1628677509144
USER	SageMaker	291	START	1628677509302	1628677509302
REQUEST	291		SageMaker-LEARNING-model-simulator-1	1628677509303	1628677509314	OK	 
USER	SageMaker	291	END	1628677509302	1628677509315
USER	SageMaker	292	START	1628677509472	1628677509472
REQUEST	292		SageMaker-LEARNING-model-simulator-1	1628677509473	1628677509485	OK	 
USER	SageMaker	292	END	1628677509472	1628677509486
USER	SageMaker	293	START	1628677509633	1628677509633
REQUEST	293		SageMaker-LEARNING-model-simulator-1	1628677509634	1628677509645	OK	 
USER	SageMaker	293	END	1628677509633	1628677509646
USER	SageMaker	294	START	1628677509802	1628677509802
REQUEST	294		SageMaker-LEARNING-model-simulator-1	1628677509803	1628677509814	OK	 
USER	SageMaker	294	END	1628677509802	1628677509815
USER	SageMaker	295	START	1628677509972	1628677509972
REQUEST	295		SageMaker-LEARNING-model-simulator-1	1628677509973	1628677509987	OK	 
USER	SageMaker	295	END	1628677509972	1628677509987
USER	SageMaker	296	START	1628677510132	1628677510132
REQUEST	296		SageMaker-LEARNING-model-simulator-1	1628677510134	1628677510146	OK	 
USER	SageMaker	296	END	1628677510132	1628677510147
USER	SageMaker	297	START	1628677510302	1628677510302
REQUEST	297		SageMaker-LEARNING-model-simulator-1	1628677510303	1628677510315	OK	 
USER	SageMaker	297	END	1628677510302	1628677510315
USER	SageMaker	298	START	1628677510472	1628677510472
REQUEST	298		SageMaker-LEARNING-model-simulator-1	1628677510473	1628677510483	OK	 
USER	SageMaker	298	END	1628677510472	1628677510484
USER	SageMaker	299	START	1628677510632	1628677510632
REQUEST	299		SageMaker-LEARNING-model-simulator-1	1628677510634	1628677510645	OK	 
USER	SageMaker	299	END	1628677510632	1628677510646
USER	SageMaker	300	START	1628677510802	1628677510802
REQUEST	300		SageMaker-LEARNING-model-simulator-1	1628677510803	1628677510817	OK	 
USER	SageMaker	300	END	1628677510802	1628677510817
USER	SageMaker	301	START	1628677510972	1628677510972
REQUEST	301		SageMaker-LEARNING-model-simulator-1	1628677510973	1628677510984	OK	 
USER	SageMaker	301	END	1628677510972	1628677510985
USER	SageMaker	302	START	1628677511132	1628677511132
REQUEST	302		SageMaker-LEARNING-model-simulator-1	1628677511133	1628677511145	OK	 
USER	SageMaker	302	END	1628677511132	1628677511146
USER	SageMaker	303	START	1628677511302	1628677511302
REQUEST	303		SageMaker-LEARNING-model-simulator-1	1628677511304	1628677511314	OK	 
USER	SageMaker	303	END	1628677511302	1628677511315
USER	SageMaker	304	START	1628677511472	1628677511472
REQUEST	304		SageMaker-LEARNING-model-simulator-1	1628677511473	1628677511485	OK	 
USER	SageMaker	304	END	1628677511472	1628677511485
USER	SageMaker	305	START	1628677511632	1628677511632
REQUEST	305		SageMaker-LEARNING-model-simulator-1	1628677511633	1628677511651	OK	 
USER	SageMaker	305	END	1628677511632	1628677511651
USER	SageMaker	306	START	1628677511802	1628677511802
REQUEST	306		SageMaker-LEARNING-model-simulator-1	1628677511803	1628677511816	OK	 
USER	SageMaker	306	END	1628677511802	1628677511817
USER	SageMaker	307	START	1628677511972	1628677511972
REQUEST	307		SageMaker-LEARNING-model-simulator-1	1628677511973	1628677511983	OK	 
USER	SageMaker	307	END	1628677511972	1628677511984
USER	SageMaker	308	START	1628677512132	1628677512132
REQUEST	308		SageMaker-LEARNING-model-simulator-1	1628677512133	1628677512144	OK	 
USER	SageMaker	308	END	1628677512132	1628677512145
USER	SageMaker	309	START	1628677512302	1628677512302
REQUEST	309		SageMaker-LEARNING-model-simulator-1	1628677512303	1628677512337	OK	 
USER	SageMaker	309	END	1628677512302	1628677512337
USER	SageMaker	310	START	1628677512473	1628677512473
REQUEST	310		SageMaker-LEARNING-model-simulator-1	1628677512474	1628677512484	OK	 
USER	SageMaker	310	END	1628677512473	1628677512485
USER	SageMaker	311	START	1628677512632	1628677512632
REQUEST	311		SageMaker-LEARNING-model-simulator-1	1628677512633	1628677512648	OK	 
USER	SageMaker	311	END	1628677512632	1628677512649
USER	SageMaker	312	START	1628677512802	1628677512802
REQUEST	312		SageMaker-LEARNING-model-simulator-1	1628677512803	1628677512825	OK	 
USER	SageMaker	312	END	1628677512802	1628677512826
USER	SageMaker	313	START	1628677512972	1628677512972
REQUEST	313		SageMaker-LEARNING-model-simulator-1	1628677512973	1628677512984	OK	 
USER	SageMaker	313	END	1628677512972	1628677512985
USER	SageMaker	314	START	1628677513133	1628677513133
REQUEST	314		SageMaker-LEARNING-model-simulator-1	1628677513134	1628677513151	OK	 
USER	SageMaker	314	END	1628677513133	1628677513152
USER	SageMaker	315	START	1628677513302	1628677513302
REQUEST	315		SageMaker-LEARNING-model-simulator-1	1628677513303	1628677513317	OK	 
USER	SageMaker	315	END	1628677513302	1628677513318
USER	SageMaker	316	START	1628677513472	1628677513472
REQUEST	316		SageMaker-LEARNING-model-simulator-1	1628677513473	1628677513483	OK	 
USER	SageMaker	316	END	1628677513472	1628677513484
USER	SageMaker	317	START	1628677513632	1628677513632
REQUEST	317		SageMaker-LEARNING-model-simulator-1	1628677513633	1628677513645	OK	 
USER	SageMaker	317	END	1628677513632	1628677513646
USER	SageMaker	318	START	1628677513802	1628677513802
REQUEST	318		SageMaker-LEARNING-model-simulator-1	1628677513803	1628677513817	OK	 
USER	SageMaker	318	END	1628677513802	1628677513818
USER	SageMaker	319	START	1628677513972	1628677513972
REQUEST	319		SageMaker-LEARNING-model-simulator-1	1628677513973	1628677513986	OK	 
USER	SageMaker	319	END	1628677513972	1628677513987
USER	SageMaker	320	START	1628677514132	1628677514132
REQUEST	320		SageMaker-LEARNING-model-simulator-1	1628677514133	1628677514145	OK	 
USER	SageMaker	320	END	1628677514132	1628677514146
USER	SageMaker	321	START	1628677514302	1628677514302
REQUEST	321		SageMaker-LEARNING-model-simulator-1	1628677514304	1628677514315	OK	 
USER	SageMaker	321	END	1628677514302	1628677514315
USER	SageMaker	322	START	1628677514472	1628677514472
REQUEST	322		SageMaker-LEARNING-model-simulator-1	1628677514473	1628677514483	OK	 
USER	SageMaker	322	END	1628677514472	1628677514484
USER	SageMaker	323	START	1628677514632	1628677514632
REQUEST	323		SageMaker-LEARNING-model-simulator-1	1628677514633	1628677514644	OK	 
USER	SageMaker	323	END	1628677514632	1628677514644
USER	SageMaker	324	START	1628677514802	1628677514802
REQUEST	324		SageMaker-LEARNING-model-simulator-1	1628677514803	1628677514830	OK	 
USER	SageMaker	324	END	1628677514802	1628677514831
USER	SageMaker	325	START	1628677514972	1628677514972
REQUEST	325		SageMaker-LEARNING-model-simulator-1	1628677514974	1628677514986	OK	 
USER	SageMaker	325	END	1628677514972	1628677514987
USER	SageMaker	326	START	1628677515132	1628677515132
REQUEST	326		SageMaker-LEARNING-model-simulator-1	1628677515133	1628677515144	OK	 
USER	SageMaker	326	END	1628677515132	1628677515145
USER	SageMaker	327	START	1628677515302	1628677515302
REQUEST	327		SageMaker-LEARNING-model-simulator-1	1628677515303	1628677515314	OK	 
USER	SageMaker	327	END	1628677515302	1628677515315
USER	SageMaker	328	START	1628677515462	1628677515462
REQUEST	328		SageMaker-LEARNING-model-simulator-1	1628677515463	1628677515474	OK	 
USER	SageMaker	328	END	1628677515462	1628677515475
USER	SageMaker	329	START	1628677515632	1628677515632
REQUEST	329		SageMaker-LEARNING-model-simulator-1	1628677515633	1628677515643	OK	 
USER	SageMaker	329	END	1628677515632	1628677515644
USER	SageMaker	330	START	1628677515802	1628677515802
REQUEST	330		SageMaker-LEARNING-model-simulator-1	1628677515804	1628677515817	OK	 
USER	SageMaker	330	END	1628677515802	1628677515818
USER	SageMaker	331	START	1628677515962	1628677515962
REQUEST	331		SageMaker-LEARNING-model-simulator-1	1628677515963	1628677515973	OK	 
USER	SageMaker	331	END	1628677515962	1628677515974
USER	SageMaker	332	START	1628677516132	1628677516132
REQUEST	332		SageMaker-LEARNING-model-simulator-1	1628677516133	1628677516144	OK	 
USER	SageMaker	332	END	1628677516132	1628677516145
USER	SageMaker	333	START	1628677516302	1628677516302
REQUEST	333		SageMaker-LEARNING-model-simulator-1	1628677516303	1628677516314	OK	 
USER	SageMaker	333	END	1628677516302	1628677516315
USER	SageMaker	334	START	1628677516472	1628677516472
REQUEST	334		SageMaker-LEARNING-model-simulator-1	1628677516474	1628677516484	OK	 
USER	SageMaker	334	END	1628677516472	1628677516484
USER	SageMaker	335	START	1628677516632	1628677516632
REQUEST	335		SageMaker-LEARNING-model-simulator-1	1628677516633	1628677516643	OK	 
USER	SageMaker	335	END	1628677516632	1628677516644
USER	SageMaker	336	START	1628677516802	1628677516802
REQUEST	336		SageMaker-LEARNING-model-simulator-1	1628677516803	1628677516814	OK	 
USER	SageMaker	336	END	1628677516802	1628677516815
USER	SageMaker	337	START	1628677516972	1628677516972
REQUEST	337		SageMaker-LEARNING-model-simulator-1	1628677516973	1628677516984	OK	 
USER	SageMaker	337	END	1628677516972	1628677516984
USER	SageMaker	338	START	1628677517132	1628677517132
REQUEST	338		SageMaker-LEARNING-model-simulator-1	1628677517134	1628677517145	OK	 
USER	SageMaker	338	END	1628677517132	1628677517145
USER	SageMaker	339	START	1628677517302	1628677517302
REQUEST	339		SageMaker-LEARNING-model-simulator-1	1628677517303	1628677517316	OK	 
USER	SageMaker	339	END	1628677517302	1628677517317
USER	SageMaker	340	START	1628677517472	1628677517472
REQUEST	340		SageMaker-LEARNING-model-simulator-1	1628677517473	1628677517487	OK	 
USER	SageMaker	340	END	1628677517472	1628677517488
USER	SageMaker	341	START	1628677517632	1628677517632
REQUEST	341		SageMaker-LEARNING-model-simulator-1	1628677517633	1628677517644	OK	 
USER	SageMaker	341	END	1628677517632	1628677517644
USER	SageMaker	342	START	1628677517802	1628677517802
REQUEST	342		SageMaker-LEARNING-model-simulator-1	1628677517804	1628677517816	OK	 
USER	SageMaker	342	END	1628677517802	1628677517817
USER	SageMaker	343	START	1628677517972	1628677517972
REQUEST	343		SageMaker-LEARNING-model-simulator-1	1628677517973	1628677517984	OK	 
USER	SageMaker	343	END	1628677517972	1628677517984
USER	SageMaker	344	START	1628677518132	1628677518132
REQUEST	344		SageMaker-LEARNING-model-simulator-1	1628677518133	1628677518144	OK	 
USER	SageMaker	344	END	1628677518132	1628677518145
USER	SageMaker	345	START	1628677518302	1628677518302
REQUEST	345		SageMaker-LEARNING-model-simulator-1	1628677518303	1628677518319	OK	 
USER	SageMaker	345	END	1628677518302	1628677518320
USER	SageMaker	346	START	1628677518472	1628677518472
REQUEST	346		SageMaker-LEARNING-model-simulator-1	1628677518473	1628677518485	OK	 
USER	SageMaker	346	END	1628677518472	1628677518486
USER	SageMaker	347	START	1628677518632	1628677518632
REQUEST	347		SageMaker-LEARNING-model-simulator-1	1628677518633	1628677518644	OK	 
USER	SageMaker	347	END	1628677518632	1628677518645
USER	SageMaker	348	START	1628677518802	1628677518802
REQUEST	348		SageMaker-LEARNING-model-simulator-1	1628677518803	1628677518813	OK	 
USER	SageMaker	348	END	1628677518802	1628677518814
USER	SageMaker	349	START	1628677518972	1628677518972
REQUEST	349		SageMaker-LEARNING-model-simulator-1	1628677518974	1628677518991	OK	 
USER	SageMaker	349	END	1628677518972	1628677518992
USER	SageMaker	350	START	1628677519132	1628677519132
REQUEST	350		SageMaker-LEARNING-model-simulator-1	1628677519133	1628677519147	OK	 
USER	SageMaker	350	END	1628677519132	1628677519148
USER	SageMaker	351	START	1628677519302	1628677519302
REQUEST	351		SageMaker-LEARNING-model-simulator-1	1628677519302	1628677519317	OK	 
USER	SageMaker	351	END	1628677519302	1628677519318
USER	SageMaker	352	START	1628677519472	1628677519472
REQUEST	352		SageMaker-LEARNING-model-simulator-1	1628677519473	1628677519487	OK	 
USER	SageMaker	352	END	1628677519472	1628677519488
USER	SageMaker	353	START	1628677519632	1628677519632
REQUEST	353		SageMaker-LEARNING-model-simulator-1	1628677519633	1628677519645	OK	 
USER	SageMaker	353	END	1628677519632	1628677519645
USER	SageMaker	354	START	1628677519802	1628677519802
REQUEST	354		SageMaker-LEARNING-model-simulator-1	1628677519803	1628677519815	OK	 
USER	SageMaker	354	END	1628677519802	1628677519816
USER	SageMaker	355	START	1628677519972	1628677519972
REQUEST	355		SageMaker-LEARNING-model-simulator-1	1628677519973	1628677519987	OK	 
USER	SageMaker	355	END	1628677519972	1628677519988
USER	SageMaker	356	START	1628677520132	1628677520132
REQUEST	356		SageMaker-LEARNING-model-simulator-1	1628677520133	1628677520152	OK	 
USER	SageMaker	356	END	1628677520132	1628677520153
USER	SageMaker	357	START	1628677520302	1628677520302
REQUEST	357		SageMaker-LEARNING-model-simulator-1	1628677520303	1628677520333	OK	 
USER	SageMaker	357	END	1628677520302	1628677520334
USER	SageMaker	358	START	1628677520472	1628677520472
REQUEST	358		SageMaker-LEARNING-model-simulator-1	1628677520473	1628677520486	OK	 
USER	SageMaker	358	END	1628677520472	1628677520487
USER	SageMaker	359	START	1628677520633	1628677520633
REQUEST	359		SageMaker-LEARNING-model-simulator-1	1628677520634	1628677520647	OK	 
USER	SageMaker	359	END	1628677520633	1628677520648
USER	SageMaker	360	START	1628677520802	1628677520802
REQUEST	360		SageMaker-LEARNING-model-simulator-1	1628677520803	1628677520815	OK	 
USER	SageMaker	360	END	1628677520802	1628677520816
USER	SageMaker	361	START	1628677520972	1628677520972
REQUEST	361		SageMaker-LEARNING-model-simulator-1	1628677520973	1628677520987	OK	 
USER	SageMaker	361	END	1628677520972	1628677520988
USER	SageMaker	362	START	1628677521132	1628677521132
REQUEST	362		SageMaker-LEARNING-model-simulator-1	1628677521133	1628677521144	OK	 
USER	SageMaker	362	END	1628677521132	1628677521145
USER	SageMaker	363	START	1628677521303	1628677521303
REQUEST	363		SageMaker-LEARNING-model-simulator-1	1628677521303	1628677521318	OK	 
USER	SageMaker	363	END	1628677521303	1628677521319
USER	SageMaker	364	START	1628677521472	1628677521472
REQUEST	364		SageMaker-LEARNING-model-simulator-1	1628677521473	1628677521483	OK	 
USER	SageMaker	364	END	1628677521472	1628677521484
USER	SageMaker	365	START	1628677521632	1628677521632
REQUEST	365		SageMaker-LEARNING-model-simulator-1	1628677521633	1628677521643	OK	 
USER	SageMaker	365	END	1628677521632	1628677521644
USER	SageMaker	366	START	1628677521802	1628677521802
REQUEST	366		SageMaker-LEARNING-model-simulator-1	1628677521803	1628677521818	OK	 
USER	SageMaker	366	END	1628677521802	1628677521819
USER	SageMaker	367	START	1628677521972	1628677521972
REQUEST	367		SageMaker-LEARNING-model-simulator-1	1628677521973	1628677521984	OK	 
USER	SageMaker	367	END	1628677521972	1628677521985
USER	SageMaker	368	START	1628677522132	1628677522132
REQUEST	368		SageMaker-LEARNING-model-simulator-1	1628677522133	1628677522149	OK	 
USER	SageMaker	368	END	1628677522132	1628677522149
USER	SageMaker	369	START	1628677522302	1628677522302
REQUEST	369		SageMaker-LEARNING-model-simulator-1	1628677522303	1628677522317	OK	 
USER	SageMaker	369	END	1628677522302	1628677522317
USER	SageMaker	370	START	1628677522472	1628677522472
REQUEST	370		SageMaker-LEARNING-model-simulator-1	1628677522473	1628677522484	OK	 
USER	SageMaker	370	END	1628677522472	1628677522485
USER	SageMaker	371	START	1628677522632	1628677522632
REQUEST	371		SageMaker-LEARNING-model-simulator-1	1628677522633	1628677522644	OK	 
USER	SageMaker	371	END	1628677522632	1628677522645
USER	SageMaker	372	START	1628677522802	1628677522802
REQUEST	372		SageMaker-LEARNING-model-simulator-1	1628677522803	1628677522818	OK	 
USER	SageMaker	372	END	1628677522802	1628677522819
USER	SageMaker	373	START	1628677522972	1628677522972
REQUEST	373		SageMaker-LEARNING-model-simulator-1	1628677522973	1628677522988	OK	 
USER	SageMaker	373	END	1628677522972	1628677522988
USER	SageMaker	374	START	1628677523132	1628677523132
REQUEST	374		SageMaker-LEARNING-model-simulator-1	1628677523133	1628677523145	OK	 
USER	SageMaker	374	END	1628677523132	1628677523145
USER	SageMaker	375	START	1628677523302	1628677523302
REQUEST	375		SageMaker-LEARNING-model-simulator-1	1628677523303	1628677523315	OK	 
USER	SageMaker	375	END	1628677523302	1628677523316
USER	SageMaker	376	START	1628677523472	1628677523472
REQUEST	376		SageMaker-LEARNING-model-simulator-1	1628677523473	1628677523489	OK	 
USER	SageMaker	376	END	1628677523472	1628677523489
USER	SageMaker	377	START	1628677523632	1628677523632
REQUEST	377		SageMaker-LEARNING-model-simulator-1	1628677523634	1628677523646	OK	 
USER	SageMaker	377	END	1628677523632	1628677523646
USER	SageMaker	378	START	1628677523802	1628677523802
REQUEST	378		SageMaker-LEARNING-model-simulator-1	1628677523803	1628677523818	OK	 
USER	SageMaker	378	END	1628677523802	1628677523818
USER	SageMaker	379	START	1628677523972	1628677523972
REQUEST	379		SageMaker-LEARNING-model-simulator-1	1628677523973	1628677523987	OK	 
USER	SageMaker	379	END	1628677523972	1628677523987
USER	SageMaker	380	START	1628677524132	1628677524132
REQUEST	380		SageMaker-LEARNING-model-simulator-1	1628677524133	1628677524144	OK	 
USER	SageMaker	380	END	1628677524132	1628677524145
USER	SageMaker	381	START	1628677524303	1628677524303
REQUEST	381		SageMaker-LEARNING-model-simulator-1	1628677524304	1628677524318	OK	 
USER	SageMaker	381	END	1628677524303	1628677524318
USER	SageMaker	382	START	1628677524472	1628677524472
REQUEST	382		SageMaker-LEARNING-model-simulator-1	1628677524473	1628677524488	OK	 
USER	SageMaker	382	END	1628677524472	1628677524489
USER	SageMaker	383	START	1628677524632	1628677524632
REQUEST	383		SageMaker-LEARNING-model-simulator-1	1628677524633	1628677524646	OK	 
USER	SageMaker	383	END	1628677524632	1628677524647
USER	SageMaker	384	START	1628677524802	1628677524802
REQUEST	384		SageMaker-LEARNING-model-simulator-1	1628677524804	1628677524817	OK	 
USER	SageMaker	384	END	1628677524802	1628677524818
USER	SageMaker	385	START	1628677524972	1628677524972
REQUEST	385		SageMaker-LEARNING-model-simulator-1	1628677524973	1628677524983	OK	 
USER	SageMaker	385	END	1628677524972	1628677524984
USER	SageMaker	386	START	1628677525132	1628677525132
REQUEST	386		SageMaker-LEARNING-model-simulator-1	1628677525133	1628677525146	OK	 
USER	SageMaker	386	END	1628677525132	1628677525146
USER	SageMaker	387	START	1628677525302	1628677525302
REQUEST	387		SageMaker-LEARNING-model-simulator-1	1628677525303	1628677525318	OK	 
USER	SageMaker	387	END	1628677525302	1628677525319
USER	SageMaker	388	START	1628677525472	1628677525472
REQUEST	388		SageMaker-LEARNING-model-simulator-1	1628677525473	1628677525483	OK	 
USER	SageMaker	388	END	1628677525472	1628677525484
USER	SageMaker	389	START	1628677525632	1628677525632
REQUEST	389		SageMaker-LEARNING-model-simulator-1	1628677525633	1628677525645	OK	 
USER	SageMaker	389	END	1628677525632	1628677525646
USER	SageMaker	390	START	1628677525802	1628677525802
REQUEST	390		SageMaker-LEARNING-model-simulator-1	1628677525803	1628677525815	OK	 
USER	SageMaker	390	END	1628677525802	1628677525815
USER	SageMaker	391	START	1628677525972	1628677525972
REQUEST	391		SageMaker-LEARNING-model-simulator-1	1628677525973	1628677525984	OK	 
USER	SageMaker	391	END	1628677525972	1628677525985
USER	SageMaker	392	START	1628677526132	1628677526132
REQUEST	392		SageMaker-LEARNING-model-simulator-1	1628677526134	1628677526145	OK	 
USER	SageMaker	392	END	1628677526132	1628677526146
USER	SageMaker	393	START	1628677526302	1628677526302
REQUEST	393		SageMaker-LEARNING-model-simulator-1	1628677526303	1628677526318	OK	 
USER	SageMaker	393	END	1628677526302	1628677526319
USER	SageMaker	394	START	1628677526472	1628677526472
REQUEST	394		SageMaker-LEARNING-model-simulator-1	1628677526473	1628677526483	OK	 
USER	SageMaker	394	END	1628677526472	1628677526484
USER	SageMaker	395	START	1628677526632	1628677526632
REQUEST	395		SageMaker-LEARNING-model-simulator-1	1628677526633	1628677526647	OK	 
USER	SageMaker	395	END	1628677526632	1628677526648
USER	SageMaker	396	START	1628677526802	1628677526802
REQUEST	396		SageMaker-LEARNING-model-simulator-1	1628677526803	1628677526814	OK	 
USER	SageMaker	396	END	1628677526802	1628677526815
USER	SageMaker	397	START	1628677526972	1628677526972
REQUEST	397		SageMaker-LEARNING-model-simulator-1	1628677526973	1628677526987	OK	 
USER	SageMaker	397	END	1628677526972	1628677526988
USER	SageMaker	398	START	1628677527132	1628677527132
REQUEST	398		SageMaker-LEARNING-model-simulator-1	1628677527133	1628677527143	OK	 
USER	SageMaker	398	END	1628677527132	1628677527144
USER	SageMaker	399	START	1628677527302	1628677527302
REQUEST	399		SageMaker-LEARNING-model-simulator-1	1628677527303	1628677527316	OK	 
USER	SageMaker	399	END	1628677527302	1628677527317
USER	SageMaker	400	START	1628677527473	1628677527473
REQUEST	400		SageMaker-LEARNING-model-simulator-1	1628677527473	1628677527487	OK	 
USER	SageMaker	400	END	1628677527473	1628677527488
USER	SageMaker	401	START	1628677527632	1628677527632
REQUEST	401		SageMaker-LEARNING-model-simulator-1	1628677527633	1628677527647	OK	 
USER	SageMaker	401	END	1628677527632	1628677527647
USER	SageMaker	402	START	1628677527802	1628677527802
REQUEST	402		SageMaker-LEARNING-model-simulator-1	1628677527803	1628677527815	OK	 
USER	SageMaker	402	END	1628677527802	1628677527815
USER	SageMaker	403	START	1628677527972	1628677527972
REQUEST	403		SageMaker-LEARNING-model-simulator-1	1628677527973	1628677527987	OK	 
USER	SageMaker	403	END	1628677527972	1628677527987
USER	SageMaker	404	START	1628677528132	1628677528132
REQUEST	404		SageMaker-LEARNING-model-simulator-1	1628677528133	1628677528148	OK	 
USER	SageMaker	404	END	1628677528132	1628677528148
USER	SageMaker	405	START	1628677528302	1628677528302
REQUEST	405		SageMaker-LEARNING-model-simulator-1	1628677528302	1628677528314	OK	 
USER	SageMaker	405	END	1628677528302	1628677528314
USER	SageMaker	406	START	1628677528472	1628677528472
REQUEST	406		SageMaker-LEARNING-model-simulator-1	1628677528473	1628677528484	OK	 
USER	SageMaker	406	END	1628677528472	1628677528485
USER	SageMaker	407	START	1628677528632	1628677528632
REQUEST	407		SageMaker-LEARNING-model-simulator-1	1628677528633	1628677528644	OK	 
USER	SageMaker	407	END	1628677528632	1628677528645
USER	SageMaker	408	START	1628677528802	1628677528802
REQUEST	408		SageMaker-LEARNING-model-simulator-1	1628677528803	1628677528814	OK	 
USER	SageMaker	408	END	1628677528802	1628677528814
USER	SageMaker	409	START	1628677528972	1628677528972
REQUEST	409		SageMaker-LEARNING-model-simulator-1	1628677528973	1628677528984	OK	 
USER	SageMaker	409	END	1628677528972	1628677528985
USER	SageMaker	410	START	1628677529132	1628677529132
REQUEST	410		SageMaker-LEARNING-model-simulator-1	1628677529133	1628677529143	OK	 
USER	SageMaker	410	END	1628677529132	1628677529144
USER	SageMaker	411	START	1628677529302	1628677529302
REQUEST	411		SageMaker-LEARNING-model-simulator-1	1628677529303	1628677529315	OK	 
USER	SageMaker	411	END	1628677529302	1628677529316
USER	SageMaker	412	START	1628677529473	1628677529473
REQUEST	412		SageMaker-LEARNING-model-simulator-1	1628677529474	1628677529490	OK	 
USER	SageMaker	412	END	1628677529473	1628677529490
USER	SageMaker	413	START	1628677529632	1628677529632
REQUEST	413		SageMaker-LEARNING-model-simulator-1	1628677529633	1628677529645	OK	 
USER	SageMaker	413	END	1628677529632	1628677529646
USER	SageMaker	414	START	1628677529802	1628677529802
REQUEST	414		SageMaker-LEARNING-model-simulator-1	1628677529803	1628677529814	OK	 
USER	SageMaker	414	END	1628677529802	1628677529815
USER	SageMaker	415	START	1628677529972	1628677529972
REQUEST	415		SageMaker-LEARNING-model-simulator-1	1628677529973	1628677529985	OK	 
USER	SageMaker	415	END	1628677529972	1628677529986
USER	SageMaker	416	START	1628677530133	1628677530133
REQUEST	416		SageMaker-LEARNING-model-simulator-1	1628677530133	1628677530163	OK	 
USER	SageMaker	416	END	1628677530133	1628677530164
USER	SageMaker	417	START	1628677530302	1628677530302
REQUEST	417		SageMaker-LEARNING-model-simulator-1	1628677530303	1628677530316	OK	 
USER	SageMaker	417	END	1628677530302	1628677530317
USER	SageMaker	418	START	1628677530472	1628677530472
REQUEST	418		SageMaker-LEARNING-model-simulator-1	1628677530473	1628677530484	OK	 
USER	SageMaker	418	END	1628677530472	1628677530485
USER	SageMaker	419	START	1628677530632	1628677530632
REQUEST	419		SageMaker-LEARNING-model-simulator-1	1628677530633	1628677530644	OK	 
USER	SageMaker	419	END	1628677530632	1628677530644
USER	SageMaker	420	START	1628677530802	1628677530802
REQUEST	420		SageMaker-LEARNING-model-simulator-1	1628677530803	1628677530817	OK	 
USER	SageMaker	420	END	1628677530802	1628677530817
USER	SageMaker	421	START	1628677530972	1628677530972
REQUEST	421		SageMaker-LEARNING-model-simulator-1	1628677530973	1628677530986	OK	 
USER	SageMaker	421	END	1628677530972	1628677530987
USER	SageMaker	422	START	1628677531132	1628677531132
REQUEST	422		SageMaker-LEARNING-model-simulator-1	1628677531133	1628677531147	OK	 
USER	SageMaker	422	END	1628677531132	1628677531147
USER	SageMaker	423	START	1628677531303	1628677531303
REQUEST	423		SageMaker-LEARNING-model-simulator-1	1628677531304	1628677531315	OK	 
USER	SageMaker	423	END	1628677531303	1628677531316
USER	SageMaker	424	START	1628677531472	1628677531472
REQUEST	424		SageMaker-LEARNING-model-simulator-1	1628677531473	1628677531484	OK	 
USER	SageMaker	424	END	1628677531472	1628677531485
