RUN	GenericSageMakerScenario	1628679131-ml.m5.large-1-60TPS	1628679133774	 	3.2.0
USER	SageMaker	5312	START	1628679224573	1628679224573
REQUEST	5312		SageMaker-LEARNING-model-simulator-1	1628679224573	1628679224586	OK	 
USER	SageMaker	5312	END	1628679224573	1628679224586
USER	SageMaker	5313	START	1628679224592	1628679224592
REQUEST	5313		SageMaker-LEARNING-model-simulator-1	1628679224592	1628679224601	OK	 
USER	SageMaker	5313	END	1628679224592	1628679224601
USER	SageMaker	5314	START	1628679224602	1628679224602
REQUEST	5314		SageMaker-LEARNING-model-simulator-1	1628679224602	1628679224615	OK	 
USER	SageMaker	5314	END	1628679224602	1628679224615
USER	SageMaker	5315	START	1628679224622	1628679224622
REQUEST	5315		SageMaker-LEARNING-model-simulator-1	1628679224623	1628679224632	OK	 
USER	SageMaker	5315	END	1628679224622	1628679224632
USER	SageMaker	5316	START	1628679224642	1628679224642
REQUEST	5316		SageMaker-LEARNING-model-simulator-1	1628679224643	1628679224652	OK	 
USER	SageMaker	5316	END	1628679224642	1628679224652
USER	SageMaker	5317	START	1628679224653	1628679224653
REQUEST	5317		SageMaker-LEARNING-model-simulator-1	1628679224653	1628679224661	OK	 
USER	SageMaker	5317	END	1628679224653	1628679224661
USER	SageMaker	5318	START	1628679224673	1628679224673
REQUEST	5318		SageMaker-LEARNING-model-simulator-1	1628679224673	1628679224682	OK	 
USER	SageMaker	5318	END	1628679224673	1628679224682
USER	SageMaker	5319	START	1628679224693	1628679224693
USER	SageMaker	5320	START	1628679224702	1628679224702
REQUEST	5319		SageMaker-LEARNING-model-simulator-1	1628679224693	1628679224702	OK	 
USER	SageMaker	5319	END	1628679224693	1628679224702
REQUEST	5320		SageMaker-LEARNING-model-simulator-1	1628679224702	1628679224711	OK	 
USER	SageMaker	5320	END	1628679224702	1628679224712
USER	SageMaker	5321	START	1628679224722	1628679224722
REQUEST	5321		SageMaker-LEARNING-model-simulator-1	1628679224722	1628679224731	OK	 
USER	SageMaker	5321	END	1628679224722	1628679224731
USER	SageMaker	5322	START	1628679224742	1628679224742
REQUEST	5322		SageMaker-LEARNING-model-simulator-1	1628679224742	1628679224752	OK	 
USER	SageMaker	5323	START	1628679224752	1628679224752
USER	SageMaker	5322	END	1628679224742	1628679224752
REQUEST	5323		SageMaker-LEARNING-model-simulator-1	1628679224753	1628679224762	OK	 
USER	SageMaker	5323	END	1628679224752	1628679224763
USER	SageMaker	5324	START	1628679224772	1628679224772
REQUEST	5324		SageMaker-LEARNING-model-simulator-1	1628679224773	1628679224781	OK	 
USER	SageMaker	5324	END	1628679224772	1628679224782
USER	SageMaker	5325	START	1628679224793	1628679224793
REQUEST	5325		SageMaker-LEARNING-model-simulator-1	1628679224793	1628679224802	OK	 
USER	SageMaker	5325	END	1628679224793	1628679224803
USER	SageMaker	5326	START	1628679224803	1628679224803
REQUEST	5326		SageMaker-LEARNING-model-simulator-1	1628679224803	1628679224812	OK	 
USER	SageMaker	5326	END	1628679224803	1628679224812
USER	SageMaker	5327	START	1628679224823	1628679224823
REQUEST	5327		SageMaker-LEARNING-model-simulator-1	1628679224823	1628679224833	OK	 
USER	SageMaker	5327	END	1628679224823	1628679224833
USER	SageMaker	5328	START	1628679224842	1628679224842
USER	SageMaker	5329	START	1628679224852	1628679224852
REQUEST	5328		SageMaker-LEARNING-model-simulator-1	1628679224842	1628679224853	OK	 
USER	SageMaker	5328	END	1628679224842	1628679224853
REQUEST	5329		SageMaker-LEARNING-model-simulator-1	1628679224853	1628679224863	OK	 
USER	SageMaker	5329	END	1628679224852	1628679224863
USER	SageMaker	5330	START	1628679224872	1628679224872
REQUEST	5330		SageMaker-LEARNING-model-simulator-1	1628679224873	1628679224882	OK	 
USER	SageMaker	5330	END	1628679224872	1628679224882
USER	SageMaker	5331	START	1628679224892	1628679224892
REQUEST	5331		SageMaker-LEARNING-model-simulator-1	1628679224893	1628679224902	OK	 
USER	SageMaker	5331	END	1628679224892	1628679224902
USER	SageMaker	5332	START	1628679224903	1628679224903
REQUEST	5332		SageMaker-LEARNING-model-simulator-1	1628679224903	1628679224911	OK	 
USER	SageMaker	5332	END	1628679224903	1628679224911
USER	SageMaker	5333	START	1628679224923	1628679224923
REQUEST	5333		SageMaker-LEARNING-model-simulator-1	1628679224923	1628679224932	OK	 
USER	SageMaker	5333	END	1628679224923	1628679224932
USER	SageMaker	5334	START	1628679224943	1628679224943
USER	SageMaker	5335	START	1628679224952	1628679224952
REQUEST	5334		SageMaker-LEARNING-model-simulator-1	1628679224943	1628679224955	OK	 
USER	SageMaker	5334	END	1628679224943	1628679224956
REQUEST	5335		SageMaker-LEARNING-model-simulator-1	1628679224952	1628679224964	OK	 
USER	SageMaker	5335	END	1628679224952	1628679224964
USER	SageMaker	5336	START	1628679224972	1628679224972
REQUEST	5336		SageMaker-LEARNING-model-simulator-1	1628679224973	1628679224989	OK	 
USER	SageMaker	5336	END	1628679224972	1628679224989
USER	SageMaker	5337	START	1628679224992	1628679224992
REQUEST	5337		SageMaker-LEARNING-model-simulator-1	1628679224993	1628679225002	OK	 
USER	SageMaker	5337	END	1628679224992	1628679225002
USER	SageMaker	5338	START	1628679225002	1628679225002
REQUEST	5338		SageMaker-LEARNING-model-simulator-1	1628679225003	1628679225011	OK	 
USER	SageMaker	5338	END	1628679225002	1628679225011
USER	SageMaker	5339	START	1628679225022	1628679225022
REQUEST	5339		SageMaker-LEARNING-model-simulator-1	1628679225023	1628679225036	OK	 
USER	SageMaker	5339	END	1628679225022	1628679225037
USER	SageMaker	5340	START	1628679225043	1628679225043
USER	SageMaker	5341	START	1628679225053	1628679225053
REQUEST	5340		SageMaker-LEARNING-model-simulator-1	1628679225043	1628679225054	OK	 
USER	SageMaker	5340	END	1628679225043	1628679225055
REQUEST	5341		SageMaker-LEARNING-model-simulator-1	1628679225053	1628679225067	OK	 
USER	SageMaker	5341	END	1628679225053	1628679225068
USER	SageMaker	5342	START	1628679225072	1628679225072
REQUEST	5342		SageMaker-LEARNING-model-simulator-1	1628679225072	1628679225083	OK	 
USER	SageMaker	5342	END	1628679225072	1628679225083
USER	SageMaker	5343	START	1628679225092	1628679225092
REQUEST	5343		SageMaker-LEARNING-model-simulator-1	1628679225092	1628679225102	OK	 
USER	SageMaker	5344	START	1628679225102	1628679225102
USER	SageMaker	5343	END	1628679225092	1628679225102
REQUEST	5344		SageMaker-LEARNING-model-simulator-1	1628679225103	1628679225111	OK	 
USER	SageMaker	5344	END	1628679225102	1628679225111
USER	SageMaker	5345	START	1628679225122	1628679225122
REQUEST	5345		SageMaker-LEARNING-model-simulator-1	1628679225123	1628679225136	OK	 
USER	SageMaker	5345	END	1628679225122	1628679225137
USER	SageMaker	5346	START	1628679225143	1628679225143
USER	SageMaker	5347	START	1628679225153	1628679225153
REQUEST	5346		SageMaker-LEARNING-model-simulator-1	1628679225143	1628679225153	OK	 
USER	SageMaker	5346	END	1628679225143	1628679225153
REQUEST	5347		SageMaker-LEARNING-model-simulator-1	1628679225153	1628679225163	OK	 
USER	SageMaker	5347	END	1628679225153	1628679225163
USER	SageMaker	5348	START	1628679225173	1628679225173
REQUEST	5348		SageMaker-LEARNING-model-simulator-1	1628679225173	1628679225186	OK	 
USER	SageMaker	5348	END	1628679225173	1628679225186
USER	SageMaker	5349	START	1628679225193	1628679225193
USER	SageMaker	5350	START	1628679225202	1628679225202
REQUEST	5349		SageMaker-LEARNING-model-simulator-1	1628679225193	1628679225203	OK	 
USER	SageMaker	5349	END	1628679225193	1628679225203
REQUEST	5350		SageMaker-LEARNING-model-simulator-1	1628679225202	1628679225214	OK	 
USER	SageMaker	5350	END	1628679225202	1628679225215
USER	SageMaker	5351	START	1628679225222	1628679225222
REQUEST	5351		SageMaker-LEARNING-model-simulator-1	1628679225222	1628679225232	OK	 
USER	SageMaker	5351	END	1628679225222	1628679225233
USER	SageMaker	5352	START	1628679225242	1628679225242
REQUEST	5352		SageMaker-LEARNING-model-simulator-1	1628679225243	1628679225252	OK	 
USER	SageMaker	5352	END	1628679225242	1628679225252
USER	SageMaker	5353	START	1628679225252	1628679225252
REQUEST	5353		SageMaker-LEARNING-model-simulator-1	1628679225253	1628679225262	OK	 
USER	SageMaker	5353	END	1628679225252	1628679225263
USER	SageMaker	5354	START	1628679225272	1628679225272
REQUEST	5354		SageMaker-LEARNING-model-simulator-1	1628679225273	1628679225282	OK	 
USER	SageMaker	5354	END	1628679225272	1628679225282
USER	SageMaker	5355	START	1628679225293	1628679225293
USER	SageMaker	5356	START	1628679225303	1628679225303
REQUEST	5355		SageMaker-LEARNING-model-simulator-1	1628679225293	1628679225307	OK	 
USER	SageMaker	5355	END	1628679225293	1628679225307
REQUEST	5356		SageMaker-LEARNING-model-simulator-1	1628679225303	1628679225312	OK	 
USER	SageMaker	5356	END	1628679225303	1628679225312
USER	SageMaker	5357	START	1628679225323	1628679225323
REQUEST	5357		SageMaker-LEARNING-model-simulator-1	1628679225323	1628679225331	OK	 
USER	SageMaker	5357	END	1628679225323	1628679225332
USER	SageMaker	5358	START	1628679225342	1628679225342
REQUEST	5358		SageMaker-LEARNING-model-simulator-1	1628679225342	1628679225351	OK	 
USER	SageMaker	5358	END	1628679225342	1628679225352
USER	SageMaker	5359	START	1628679225352	1628679225352
REQUEST	5359		SageMaker-LEARNING-model-simulator-1	1628679225352	1628679225362	OK	 
USER	SageMaker	5359	END	1628679225352	1628679225362
USER	SageMaker	5360	START	1628679225372	1628679225372
REQUEST	5360		SageMaker-LEARNING-model-simulator-1	1628679225373	1628679225381	OK	 
USER	SageMaker	5360	END	1628679225372	1628679225381
USER	SageMaker	5361	START	1628679225392	1628679225392
USER	SageMaker	5362	START	1628679225402	1628679225402
REQUEST	5361		SageMaker-LEARNING-model-simulator-1	1628679225393	1628679225403	OK	 
USER	SageMaker	5361	END	1628679225392	1628679225403
REQUEST	5362		SageMaker-LEARNING-model-simulator-1	1628679225403	1628679225413	OK	 
USER	SageMaker	5362	END	1628679225402	1628679225413
USER	SageMaker	5363	START	1628679225423	1628679225423
REQUEST	5363		SageMaker-LEARNING-model-simulator-1	1628679225423	1628679225432	OK	 
USER	SageMaker	5363	END	1628679225423	1628679225432
USER	SageMaker	5364	START	1628679225443	1628679225443
USER	SageMaker	5365	START	1628679225452	1628679225452
REQUEST	5364		SageMaker-LEARNING-model-simulator-1	1628679225443	1628679225453	OK	 
USER	SageMaker	5364	END	1628679225443	1628679225453
REQUEST	5365		SageMaker-LEARNING-model-simulator-1	1628679225452	1628679225464	OK	 
USER	SageMaker	5365	END	1628679225452	1628679225465
USER	SageMaker	5366	START	1628679225472	1628679225472
REQUEST	5366		SageMaker-LEARNING-model-simulator-1	1628679225473	1628679225485	OK	 
USER	SageMaker	5366	END	1628679225472	1628679225485
USER	SageMaker	5367	START	1628679225492	1628679225492
USER	SageMaker	5368	START	1628679225502	1628679225502
REQUEST	5367		SageMaker-LEARNING-model-simulator-1	1628679225493	1628679225503	OK	 
USER	SageMaker	5367	END	1628679225492	1628679225503
REQUEST	5368		SageMaker-LEARNING-model-simulator-1	1628679225503	1628679225515	OK	 
USER	SageMaker	5368	END	1628679225502	1628679225515
USER	SageMaker	5369	START	1628679225523	1628679225523
REQUEST	5369		SageMaker-LEARNING-model-simulator-1	1628679225523	1628679225534	OK	 
USER	SageMaker	5369	END	1628679225523	1628679225534
USER	SageMaker	5370	START	1628679225543	1628679225543
REQUEST	5370		SageMaker-LEARNING-model-simulator-1	1628679225543	1628679225553	OK	 
USER	SageMaker	5370	END	1628679225543	1628679225553
USER	SageMaker	5371	START	1628679225553	1628679225553
REQUEST	5371		SageMaker-LEARNING-model-simulator-1	1628679225553	1628679225563	OK	 
USER	SageMaker	5371	END	1628679225553	1628679225563
USER	SageMaker	5372	START	1628679225572	1628679225572
REQUEST	5372		SageMaker-LEARNING-model-simulator-1	1628679225572	1628679225581	OK	 
USER	SageMaker	5372	END	1628679225572	1628679225581
USER	SageMaker	5373	START	1628679225592	1628679225592
REQUEST	5373		SageMaker-LEARNING-model-simulator-1	1628679225593	1628679225602	OK	 
USER	SageMaker	5374	START	1628679225602	1628679225602
USER	SageMaker	5373	END	1628679225592	1628679225602
REQUEST	5374		SageMaker-LEARNING-model-simulator-1	1628679225603	1628679225611	OK	 
USER	SageMaker	5374	END	1628679225602	1628679225612
USER	SageMaker	5375	START	1628679225622	1628679225622
REQUEST	5375		SageMaker-LEARNING-model-simulator-1	1628679225623	1628679225632	OK	 
USER	SageMaker	5375	END	1628679225622	1628679225632
USER	SageMaker	5376	START	1628679225642	1628679225642
USER	SageMaker	5377	START	1628679225653	1628679225653
REQUEST	5376		SageMaker-LEARNING-model-simulator-1	1628679225643	1628679225654	OK	 
USER	SageMaker	5376	END	1628679225642	1628679225655
REQUEST	5377		SageMaker-LEARNING-model-simulator-1	1628679225653	1628679225663	OK	 
USER	SageMaker	5377	END	1628679225653	1628679225664
USER	SageMaker	5378	START	1628679225673	1628679225673
REQUEST	5378		SageMaker-LEARNING-model-simulator-1	1628679225673	1628679225683	OK	 
USER	SageMaker	5378	END	1628679225673	1628679225683
USER	SageMaker	5379	START	1628679225693	1628679225693
USER	SageMaker	5380	START	1628679225702	1628679225702
REQUEST	5379		SageMaker-LEARNING-model-simulator-1	1628679225693	1628679225703	OK	 
USER	SageMaker	5379	END	1628679225693	1628679225703
REQUEST	5380		SageMaker-LEARNING-model-simulator-1	1628679225702	1628679225712	OK	 
USER	SageMaker	5380	END	1628679225702	1628679225712
USER	SageMaker	5381	START	1628679225722	1628679225722
REQUEST	5381		SageMaker-LEARNING-model-simulator-1	1628679225722	1628679225732	OK	 
USER	SageMaker	5381	END	1628679225722	1628679225733
USER	SageMaker	5382	START	1628679225742	1628679225742
USER	SageMaker	5383	START	1628679225752	1628679225752
REQUEST	5382		SageMaker-LEARNING-model-simulator-1	1628679225743	1628679225753	OK	 
USER	SageMaker	5382	END	1628679225742	1628679225753
REQUEST	5383		SageMaker-LEARNING-model-simulator-1	1628679225753	1628679225765	OK	 
USER	SageMaker	5383	END	1628679225752	1628679225765
USER	SageMaker	5384	START	1628679225772	1628679225772
REQUEST	5384		SageMaker-LEARNING-model-simulator-1	1628679225773	1628679225783	OK	 
USER	SageMaker	5384	END	1628679225772	1628679225783
USER	SageMaker	5385	START	1628679225793	1628679225793
REQUEST	5385		SageMaker-LEARNING-model-simulator-1	1628679225793	1628679225802	OK	 
USER	SageMaker	5385	END	1628679225793	1628679225803
USER	SageMaker	5386	START	1628679225803	1628679225803
REQUEST	5386		SageMaker-LEARNING-model-simulator-1	1628679225803	1628679225813	OK	 
USER	SageMaker	5386	END	1628679225803	1628679225813
USER	SageMaker	5387	START	1628679225823	1628679225823
REQUEST	5387		SageMaker-LEARNING-model-simulator-1	1628679225823	1628679225833	OK	 
USER	SageMaker	5387	END	1628679225823	1628679225833
USER	SageMaker	5388	START	1628679225842	1628679225842
USER	SageMaker	5389	START	1628679225852	1628679225852
REQUEST	5388		SageMaker-LEARNING-model-simulator-1	1628679225842	1628679225854	OK	 
USER	SageMaker	5388	END	1628679225842	1628679225854
REQUEST	5389		SageMaker-LEARNING-model-simulator-1	1628679225852	1628679225862	OK	 
USER	SageMaker	5389	END	1628679225852	1628679225862
USER	SageMaker	5390	START	1628679225872	1628679225872
REQUEST	5390		SageMaker-LEARNING-model-simulator-1	1628679225873	1628679225886	OK	 
USER	SageMaker	5390	END	1628679225872	1628679225886
USER	SageMaker	5391	START	1628679225892	1628679225892
USER	SageMaker	5392	START	1628679225902	1628679225902
REQUEST	5391		SageMaker-LEARNING-model-simulator-1	1628679225893	1628679225906	OK	 
USER	SageMaker	5391	END	1628679225892	1628679225906
REQUEST	5392		SageMaker-LEARNING-model-simulator-1	1628679225903	1628679225912	OK	 
USER	SageMaker	5392	END	1628679225902	1628679225912
USER	SageMaker	5393	START	1628679225923	1628679225923
REQUEST	5393		SageMaker-LEARNING-model-simulator-1	1628679225923	1628679225932	OK	 
USER	SageMaker	5393	END	1628679225923	1628679225933
USER	SageMaker	5394	START	1628679225943	1628679225943
USER	SageMaker	5395	START	1628679225952	1628679225952
REQUEST	5394		SageMaker-LEARNING-model-simulator-1	1628679225943	1628679225952	OK	 
USER	SageMaker	5394	END	1628679225943	1628679225952
REQUEST	5395		SageMaker-LEARNING-model-simulator-1	1628679225952	1628679225965	OK	 
USER	SageMaker	5395	END	1628679225952	1628679225965
USER	SageMaker	5396	START	1628679225972	1628679225972
REQUEST	5396		SageMaker-LEARNING-model-simulator-1	1628679225972	1628679225985	OK	 
USER	SageMaker	5396	END	1628679225972	1628679225985
USER	SageMaker	5397	START	1628679225992	1628679225992
USER	SageMaker	5398	START	1628679226002	1628679226002
REQUEST	5397		SageMaker-LEARNING-model-simulator-1	1628679225993	1628679226003	OK	 
USER	SageMaker	5397	END	1628679225992	1628679226003
REQUEST	5398		SageMaker-LEARNING-model-simulator-1	1628679226003	1628679226012	OK	 
USER	SageMaker	5398	END	1628679226002	1628679226012
USER	SageMaker	5399	START	1628679226023	1628679226023
REQUEST	5399		SageMaker-LEARNING-model-simulator-1	1628679226023	1628679226032	OK	 
USER	SageMaker	5399	END	1628679226023	1628679226033
USER	SageMaker	5400	START	1628679226043	1628679226043
USER	SageMaker	5401	START	1628679226053	1628679226053
REQUEST	5400		SageMaker-LEARNING-model-simulator-1	1628679226043	1628679226056	OK	 
USER	SageMaker	5400	END	1628679226043	1628679226056
REQUEST	5401		SageMaker-LEARNING-model-simulator-1	1628679226053	1628679226063	OK	 
USER	SageMaker	5401	END	1628679226053	1628679226064
USER	SageMaker	5402	START	1628679226072	1628679226072
REQUEST	5402		SageMaker-LEARNING-model-simulator-1	1628679226072	1628679226083	OK	 
USER	SageMaker	5402	END	1628679226072	1628679226084
USER	SageMaker	5403	START	1628679226092	1628679226092
USER	SageMaker	5404	START	1628679226102	1628679226102
REQUEST	5403		SageMaker-LEARNING-model-simulator-1	1628679226093	1628679226104	OK	 
USER	SageMaker	5403	END	1628679226092	1628679226104
REQUEST	5404		SageMaker-LEARNING-model-simulator-1	1628679226103	1628679226111	OK	 
USER	SageMaker	5404	END	1628679226102	1628679226111
USER	SageMaker	5405	START	1628679226122	1628679226122
REQUEST	5405		SageMaker-LEARNING-model-simulator-1	1628679226123	1628679226132	OK	 
USER	SageMaker	5405	END	1628679226122	1628679226132
USER	SageMaker	5406	START	1628679226143	1628679226143
USER	SageMaker	5407	START	1628679226153	1628679226153
REQUEST	5406		SageMaker-LEARNING-model-simulator-1	1628679226143	1628679226159	OK	 
USER	SageMaker	5406	END	1628679226143	1628679226160
REQUEST	5407		SageMaker-LEARNING-model-simulator-1	1628679226153	1628679226165	OK	 
USER	SageMaker	5407	END	1628679226153	1628679226165
USER	SageMaker	5408	START	1628679226173	1628679226173
REQUEST	5408		SageMaker-LEARNING-model-simulator-1	1628679226173	1628679226182	OK	 
USER	SageMaker	5408	END	1628679226173	1628679226182
USER	SageMaker	5409	START	1628679226192	1628679226192
REQUEST	5409		SageMaker-LEARNING-model-simulator-1	1628679226192	1628679226201	OK	 
USER	SageMaker	5409	END	1628679226192	1628679226201
USER	SageMaker	5410	START	1628679226202	1628679226202
REQUEST	5410		SageMaker-LEARNING-model-simulator-1	1628679226202	1628679226215	OK	 
USER	SageMaker	5410	END	1628679226202	1628679226215
USER	SageMaker	5411	START	1628679226222	1628679226222
REQUEST	5411		SageMaker-LEARNING-model-simulator-1	1628679226222	1628679226232	OK	 
USER	SageMaker	5411	END	1628679226222	1628679226233
USER	SageMaker	5412	START	1628679226242	1628679226242
REQUEST	5412		SageMaker-LEARNING-model-simulator-1	1628679226243	1628679226252	OK	 
USER	SageMaker	5412	END	1628679226242	1628679226252
USER	SageMaker	5413	START	1628679226252	1628679226252
REQUEST	5413		SageMaker-LEARNING-model-simulator-1	1628679226253	1628679226265	OK	 
USER	SageMaker	5413	END	1628679226252	1628679226265
USER	SageMaker	5414	START	1628679226273	1628679226273
REQUEST	5414		SageMaker-LEARNING-model-simulator-1	1628679226273	1628679226282	OK	 
USER	SageMaker	5414	END	1628679226273	1628679226282
USER	SageMaker	5415	START	1628679226293	1628679226293
USER	SageMaker	5416	START	1628679226303	1628679226303
REQUEST	5415		SageMaker-LEARNING-model-simulator-1	1628679226293	1628679226305	OK	 
USER	SageMaker	5415	END	1628679226293	1628679226306
REQUEST	5416		SageMaker-LEARNING-model-simulator-1	1628679226303	1628679226313	OK	 
USER	SageMaker	5416	END	1628679226303	1628679226313
USER	SageMaker	5417	START	1628679226322	1628679226322
REQUEST	5417		SageMaker-LEARNING-model-simulator-1	1628679226322	1628679226331	OK	 
USER	SageMaker	5417	END	1628679226322	1628679226331
USER	SageMaker	5418	START	1628679226342	1628679226342
USER	SageMaker	5419	START	1628679226352	1628679226352
REQUEST	5418		SageMaker-LEARNING-model-simulator-1	1628679226343	1628679226353	OK	 
USER	SageMaker	5418	END	1628679226342	1628679226354
REQUEST	5419		SageMaker-LEARNING-model-simulator-1	1628679226353	1628679226361	OK	 
USER	SageMaker	5419	END	1628679226352	1628679226362
USER	SageMaker	5420	START	1628679226372	1628679226372
REQUEST	5420		SageMaker-LEARNING-model-simulator-1	1628679226373	1628679226385	OK	 
USER	SageMaker	5420	END	1628679226372	1628679226386
USER	SageMaker	5421	START	1628679226393	1628679226393
USER	SageMaker	5422	START	1628679226403	1628679226403
REQUEST	5421		SageMaker-LEARNING-model-simulator-1	1628679226393	1628679226405	OK	 
USER	SageMaker	5421	END	1628679226393	1628679226405
REQUEST	5422		SageMaker-LEARNING-model-simulator-1	1628679226403	1628679226415	OK	 
USER	SageMaker	5422	END	1628679226403	1628679226415
USER	SageMaker	5423	START	1628679226423	1628679226423
REQUEST	5423		SageMaker-LEARNING-model-simulator-1	1628679226423	1628679226433	OK	 
USER	SageMaker	5423	END	1628679226423	1628679226433
USER	SageMaker	5424	START	1628679226442	1628679226442
REQUEST	5424		SageMaker-LEARNING-model-simulator-1	1628679226442	1628679226452	OK	 
USER	SageMaker	5425	START	1628679226452	1628679226452
USER	SageMaker	5424	END	1628679226442	1628679226452
REQUEST	5425		SageMaker-LEARNING-model-simulator-1	1628679226453	1628679226466	OK	 
USER	SageMaker	5425	END	1628679226452	1628679226466
USER	SageMaker	5426	START	1628679226472	1628679226472
REQUEST	5426		SageMaker-LEARNING-model-simulator-1	1628679226473	1628679226483	OK	 
USER	SageMaker	5426	END	1628679226472	1628679226484
USER	SageMaker	5427	START	1628679226492	1628679226492
USER	SageMaker	5428	START	1628679226503	1628679226503
REQUEST	5427		SageMaker-LEARNING-model-simulator-1	1628679226493	1628679226506	OK	 
USER	SageMaker	5427	END	1628679226492	1628679226506
REQUEST	5428		SageMaker-LEARNING-model-simulator-1	1628679226503	1628679226516	OK	 
USER	SageMaker	5428	END	1628679226503	1628679226516
USER	SageMaker	5429	START	1628679226523	1628679226523
REQUEST	5429		SageMaker-LEARNING-model-simulator-1	1628679226523	1628679226536	OK	 
USER	SageMaker	5429	END	1628679226523	1628679226536
USER	SageMaker	5430	START	1628679226542	1628679226542
USER	SageMaker	5431	START	1628679226552	1628679226552
REQUEST	5430		SageMaker-LEARNING-model-simulator-1	1628679226542	1628679226555	OK	 
USER	SageMaker	5430	END	1628679226542	1628679226555
REQUEST	5431		SageMaker-LEARNING-model-simulator-1	1628679226552	1628679226562	OK	 
USER	SageMaker	5431	END	1628679226552	1628679226562
USER	SageMaker	5432	START	1628679226572	1628679226572
REQUEST	5432		SageMaker-LEARNING-model-simulator-1	1628679226573	1628679226586	OK	 
USER	SageMaker	5432	END	1628679226572	1628679226587
USER	SageMaker	5433	START	1628679226592	1628679226592
USER	SageMaker	5434	START	1628679226602	1628679226602
REQUEST	5433		SageMaker-LEARNING-model-simulator-1	1628679226593	1628679226605	OK	 
USER	SageMaker	5433	END	1628679226592	1628679226606
REQUEST	5434		SageMaker-LEARNING-model-simulator-1	1628679226603	1628679226611	OK	 
USER	SageMaker	5434	END	1628679226602	1628679226611
USER	SageMaker	5435	START	1628679226623	1628679226623
REQUEST	5435		SageMaker-LEARNING-model-simulator-1	1628679226623	1628679226634	OK	 
USER	SageMaker	5435	END	1628679226623	1628679226634
USER	SageMaker	5436	START	1628679226643	1628679226643
REQUEST	5436		SageMaker-LEARNING-model-simulator-1	1628679226643	1628679226653	OK	 
USER	SageMaker	5436	END	1628679226643	1628679226653
USER	SageMaker	5437	START	1628679226653	1628679226653
REQUEST	5437		SageMaker-LEARNING-model-simulator-1	1628679226653	1628679226663	OK	 
USER	SageMaker	5437	END	1628679226653	1628679226663
USER	SageMaker	5438	START	1628679226672	1628679226672
REQUEST	5438		SageMaker-LEARNING-model-simulator-1	1628679226672	1628679226681	OK	 
USER	SageMaker	5438	END	1628679226672	1628679226681
USER	SageMaker	5439	START	1628679226692	1628679226692
REQUEST	5439		SageMaker-LEARNING-model-simulator-1	1628679226692	1628679226701	OK	 
USER	SageMaker	5439	END	1628679226692	1628679226702
USER	SageMaker	5440	START	1628679226702	1628679226702
REQUEST	5440		SageMaker-LEARNING-model-simulator-1	1628679226703	1628679226715	OK	 
USER	SageMaker	5440	END	1628679226702	1628679226715
USER	SageMaker	5441	START	1628679226722	1628679226722
REQUEST	5441		SageMaker-LEARNING-model-simulator-1	1628679226723	1628679226734	OK	 
USER	SageMaker	5441	END	1628679226722	1628679226734
USER	SageMaker	5442	START	1628679226743	1628679226743
USER	SageMaker	5443	START	1628679226753	1628679226753
REQUEST	5442		SageMaker-LEARNING-model-simulator-1	1628679226743	1628679226754	OK	 
USER	SageMaker	5442	END	1628679226743	1628679226755
REQUEST	5443		SageMaker-LEARNING-model-simulator-1	1628679226753	1628679226763	OK	 
USER	SageMaker	5443	END	1628679226753	1628679226763
USER	SageMaker	5444	START	1628679226773	1628679226773
REQUEST	5444		SageMaker-LEARNING-model-simulator-1	1628679226773	1628679226785	OK	 
USER	SageMaker	5444	END	1628679226773	1628679226785
USER	SageMaker	5445	START	1628679226792	1628679226792
USER	SageMaker	5446	START	1628679226802	1628679226802
REQUEST	5445		SageMaker-LEARNING-model-simulator-1	1628679226792	1628679226802	OK	 
USER	SageMaker	5445	END	1628679226792	1628679226803
REQUEST	5446		SageMaker-LEARNING-model-simulator-1	1628679226802	1628679226812	OK	 
USER	SageMaker	5446	END	1628679226802	1628679226812
USER	SageMaker	5447	START	1628679226822	1628679226822
REQUEST	5447		SageMaker-LEARNING-model-simulator-1	1628679226823	1628679226836	OK	 
USER	SageMaker	5447	END	1628679226822	1628679226836
USER	SageMaker	5448	START	1628679226842	1628679226842
REQUEST	5448		SageMaker-LEARNING-model-simulator-1	1628679226843	1628679226852	OK	 
USER	SageMaker	5448	END	1628679226842	1628679226852
USER	SageMaker	5449	START	1628679226852	1628679226852
REQUEST	5449		SageMaker-LEARNING-model-simulator-1	1628679226853	1628679226861	OK	 
USER	SageMaker	5449	END	1628679226852	1628679226861
USER	SageMaker	5450	START	1628679226873	1628679226873
REQUEST	5450		SageMaker-LEARNING-model-simulator-1	1628679226873	1628679226885	OK	 
USER	SageMaker	5450	END	1628679226873	1628679226886
USER	SageMaker	5451	START	1628679226893	1628679226893
USER	SageMaker	5452	START	1628679226903	1628679226903
REQUEST	5451		SageMaker-LEARNING-model-simulator-1	1628679226893	1628679226903	OK	 
USER	SageMaker	5451	END	1628679226893	1628679226904
REQUEST	5452		SageMaker-LEARNING-model-simulator-1	1628679226903	1628679226912	OK	 
USER	SageMaker	5452	END	1628679226903	1628679226912
USER	SageMaker	5453	START	1628679226922	1628679226922
USER	SageMaker	5454	START	1628679226942	1628679226942
REQUEST	5453		SageMaker-LEARNING-model-simulator-1	1628679226922	1628679226942	OK	 
USER	SageMaker	5453	END	1628679226922	1628679226943
