RUN	GenericSageMakerScenario	1628678572-ml.m5.large-1-30TPS	1628678574992	 	3.2.0
USER	SageMaker	662	END	1628678599279	1628678599297
USER	SageMaker	663	START	1628678599320	1628678599320
REQUEST	663		SageMaker-LEARNING-model-simulator-1	1628678599321	1628678599333	OK	 
USER	SageMaker	663	END	1628678599320	1628678599334
USER	SageMaker	664	START	1628678599349	1628678599349
REQUEST	664		SageMaker-LEARNING-model-simulator-1	1628678599350	1628678599362	OK	 
USER	SageMaker	664	END	1628678599349	1628678599363
USER	SageMaker	665	START	1628678599380	1628678599380
REQUEST	665		SageMaker-LEARNING-model-simulator-1	1628678599381	1628678599396	OK	 
USER	SageMaker	665	END	1628678599380	1628678599397
USER	SageMaker	666	START	1628678599419	1628678599419
REQUEST	666		SageMaker-LEARNING-model-simulator-1	1628678599420	1628678599434	OK	 
USER	SageMaker	666	END	1628678599419	1628678599435
USER	SageMaker	667	START	1628678599449	1628678599449
REQUEST	667		SageMaker-LEARNING-model-simulator-1	1628678599450	1628678599465	OK	 
USER	SageMaker	667	END	1628678599449	1628678599466
USER	SageMaker	668	START	1628678599480	1628678599480
REQUEST	668		SageMaker-LEARNING-model-simulator-1	1628678599480	1628678599495	OK	 
USER	SageMaker	668	END	1628678599480	1628678599496
USER	SageMaker	669	START	1628678599520	1628678599520
REQUEST	669		SageMaker-LEARNING-model-simulator-1	1628678599521	1628678599532	OK	 
USER	SageMaker	669	END	1628678599520	1628678599532
USER	SageMaker	670	START	1628678599549	1628678599549
REQUEST	670		SageMaker-LEARNING-model-simulator-1	1628678599550	1628678599567	OK	 
USER	SageMaker	670	END	1628678599549	1628678599567
USER	SageMaker	671	START	1628678599579	1628678599579
REQUEST	671		SageMaker-LEARNING-model-simulator-1	1628678599580	1628678599591	OK	 
USER	SageMaker	671	END	1628678599579	1628678599592
USER	SageMaker	672	START	1628678599620	1628678599620
REQUEST	672		SageMaker-LEARNING-model-simulator-1	1628678599621	1628678599633	OK	 
USER	SageMaker	672	END	1628678599620	1628678599633
USER	SageMaker	673	START	1628678599650	1628678599650
REQUEST	673		SageMaker-LEARNING-model-simulator-1	1628678599651	1628678599661	OK	 
USER	SageMaker	673	END	1628678599650	1628678599661
USER	SageMaker	674	START	1628678599679	1628678599679
REQUEST	674		SageMaker-LEARNING-model-simulator-1	1628678599680	1628678599692	OK	 
USER	SageMaker	674	END	1628678599679	1628678599693
USER	SageMaker	675	START	1628678599720	1628678599720
REQUEST	675		SageMaker-LEARNING-model-simulator-1	1628678599721	1628678599734	OK	 
USER	SageMaker	675	END	1628678599720	1628678599735
USER	SageMaker	676	START	1628678599750	1628678599750
REQUEST	676		SageMaker-LEARNING-model-simulator-1	1628678599751	1628678599764	OK	 
USER	SageMaker	676	END	1628678599750	1628678599764
USER	SageMaker	677	START	1628678599779	1628678599779
REQUEST	677		SageMaker-LEARNING-model-simulator-1	1628678599780	1628678599790	OK	 
USER	SageMaker	677	END	1628678599779	1628678599790
USER	SageMaker	678	START	1628678599820	1628678599820
REQUEST	678		SageMaker-LEARNING-model-simulator-1	1628678599820	1628678599832	OK	 
USER	SageMaker	678	END	1628678599820	1628678599836
USER	SageMaker	679	START	1628678599850	1628678599850
REQUEST	679		SageMaker-LEARNING-model-simulator-1	1628678599851	1628678599864	OK	 
USER	SageMaker	679	END	1628678599850	1628678599864
USER	SageMaker	680	START	1628678599879	1628678599879
REQUEST	680		SageMaker-LEARNING-model-simulator-1	1628678599880	1628678599890	OK	 
USER	SageMaker	680	END	1628678599879	1628678599891
USER	SageMaker	681	START	1628678599919	1628678599919
REQUEST	681		SageMaker-LEARNING-model-simulator-1	1628678599920	1628678599931	OK	 
USER	SageMaker	681	END	1628678599919	1628678599932
USER	SageMaker	682	START	1628678599950	1628678599950
REQUEST	682		SageMaker-LEARNING-model-simulator-1	1628678599950	1628678599962	OK	 
USER	SageMaker	682	END	1628678599950	1628678599963
USER	SageMaker	683	START	1628678599980	1628678599980
REQUEST	683		SageMaker-LEARNING-model-simulator-1	1628678599981	1628678599991	OK	 
USER	SageMaker	683	END	1628678599980	1628678599992
USER	SageMaker	684	START	1628678600019	1628678600019
REQUEST	684		SageMaker-LEARNING-model-simulator-1	1628678600020	1628678600031	OK	 
USER	SageMaker	684	END	1628678600019	1628678600031
USER	SageMaker	685	START	1628678600050	1628678600050
REQUEST	685		SageMaker-LEARNING-model-simulator-1	1628678600050	1628678600060	OK	 
USER	SageMaker	685	END	1628678600050	1628678600060
USER	SageMaker	686	START	1628678600080	1628678600080
REQUEST	686		SageMaker-LEARNING-model-simulator-1	1628678600081	1628678600093	OK	 
USER	SageMaker	686	END	1628678600080	1628678600094
USER	SageMaker	687	START	1628678600119	1628678600119
REQUEST	687		SageMaker-LEARNING-model-simulator-1	1628678600120	1628678600130	OK	 
USER	SageMaker	687	END	1628678600119	1628678600131
USER	SageMaker	688	START	1628678600149	1628678600149
REQUEST	688		SageMaker-LEARNING-model-simulator-1	1628678600150	1628678600160	OK	 
USER	SageMaker	688	END	1628678600149	1628678600160
USER	SageMaker	689	START	1628678600180	1628678600180
REQUEST	689		SageMaker-LEARNING-model-simulator-1	1628678600181	1628678600193	OK	 
USER	SageMaker	689	END	1628678600180	1628678600194
USER	SageMaker	690	START	1628678600219	1628678600219
REQUEST	690		SageMaker-LEARNING-model-simulator-1	1628678600220	1628678600230	OK	 
USER	SageMaker	690	END	1628678600219	1628678600230
USER	SageMaker	691	START	1628678600249	1628678600249
REQUEST	691		SageMaker-LEARNING-model-simulator-1	1628678600250	1628678600264	OK	 
USER	SageMaker	691	END	1628678600249	1628678600264
USER	SageMaker	692	START	1628678600280	1628678600280
REQUEST	692		SageMaker-LEARNING-model-simulator-1	1628678600280	1628678600295	OK	 
USER	SageMaker	692	END	1628678600280	1628678600295
USER	SageMaker	693	START	1628678600310	1628678600310
REQUEST	693		SageMaker-LEARNING-model-simulator-1	1628678600311	1628678600324	OK	 
USER	SageMaker	693	END	1628678600310	1628678600324
USER	SageMaker	694	START	1628678600349	1628678600349
REQUEST	694		SageMaker-LEARNING-model-simulator-1	1628678600350	1628678600364	OK	 
USER	SageMaker	694	END	1628678600349	1628678600365
USER	SageMaker	695	START	1628678600379	1628678600379
REQUEST	695		SageMaker-LEARNING-model-simulator-1	1628678600380	1628678600391	OK	 
USER	SageMaker	695	END	1628678600379	1628678600392
USER	SageMaker	696	START	1628678600410	1628678600410
REQUEST	696		SageMaker-LEARNING-model-simulator-1	1628678600411	1628678600422	OK	 
USER	SageMaker	696	END	1628678600410	1628678600423
USER	SageMaker	697	START	1628678600449	1628678600449
REQUEST	697		SageMaker-LEARNING-model-simulator-1	1628678600450	1628678600464	OK	 
USER	SageMaker	697	END	1628678600449	1628678600465
USER	SageMaker	698	START	1628678600479	1628678600479
REQUEST	698		SageMaker-LEARNING-model-simulator-1	1628678600480	1628678600491	OK	 
USER	SageMaker	698	END	1628678600479	1628678600492
USER	SageMaker	699	START	1628678600510	1628678600510
REQUEST	699		SageMaker-LEARNING-model-simulator-1	1628678600510	1628678600522	OK	 
USER	SageMaker	699	END	1628678600510	1628678600523
USER	SageMaker	700	START	1628678600549	1628678600549
REQUEST	700		SageMaker-LEARNING-model-simulator-1	1628678600550	1628678600561	OK	 
USER	SageMaker	700	END	1628678600549	1628678600561
USER	SageMaker	701	START	1628678600579	1628678600579
REQUEST	701		SageMaker-LEARNING-model-simulator-1	1628678600580	1628678600595	OK	 
USER	SageMaker	701	END	1628678600579	1628678600595
USER	SageMaker	702	START	1628678600610	1628678600610
REQUEST	702		SageMaker-LEARNING-model-simulator-1	1628678600610	1628678600619	OK	 
USER	SageMaker	702	END	1628678600610	1628678600619
USER	SageMaker	703	START	1628678600650	1628678600650
REQUEST	703		SageMaker-LEARNING-model-simulator-1	1628678600651	1628678600660	OK	 
USER	SageMaker	703	END	1628678600650	1628678600661
USER	SageMaker	704	START	1628678600679	1628678600679
REQUEST	704		SageMaker-LEARNING-model-simulator-1	1628678600680	1628678600690	OK	 
USER	SageMaker	704	END	1628678600679	1628678600691
USER	SageMaker	705	START	1628678600710	1628678600710
REQUEST	705		SageMaker-LEARNING-model-simulator-1	1628678600711	1628678600724	OK	 
USER	SageMaker	705	END	1628678600710	1628678600725
USER	SageMaker	706	START	1628678600749	1628678600749
REQUEST	706		SageMaker-LEARNING-model-simulator-1	1628678600750	1628678600763	OK	 
USER	SageMaker	706	END	1628678600749	1628678600764
USER	SageMaker	707	START	1628678600779	1628678600779
REQUEST	707		SageMaker-LEARNING-model-simulator-1	1628678600780	1628678600791	OK	 
USER	SageMaker	707	END	1628678600779	1628678600791
USER	SageMaker	708	START	1628678600810	1628678600810
REQUEST	708		SageMaker-LEARNING-model-simulator-1	1628678600811	1628678600822	OK	 
USER	SageMaker	708	END	1628678600810	1628678600822
USER	SageMaker	709	START	1628678600849	1628678600849
REQUEST	709		SageMaker-LEARNING-model-simulator-1	1628678600850	1628678600866	OK	 
USER	SageMaker	709	END	1628678600849	1628678600867
USER	SageMaker	710	START	1628678600879	1628678600879
REQUEST	710		SageMaker-LEARNING-model-simulator-1	1628678600880	1628678600892	OK	 
USER	SageMaker	710	END	1628678600879	1628678600893
USER	SageMaker	711	START	1628678600910	1628678600910
REQUEST	711		SageMaker-LEARNING-model-simulator-1	1628678600910	1628678600921	OK	 
USER	SageMaker	711	END	1628678600910	1628678600922
USER	SageMaker	712	START	1628678600949	1628678600949
REQUEST	712		SageMaker-LEARNING-model-simulator-1	1628678600950	1628678600961	OK	 
USER	SageMaker	712	END	1628678600949	1628678600961
USER	SageMaker	713	START	1628678600979	1628678600979
REQUEST	713		SageMaker-LEARNING-model-simulator-1	1628678600980	1628678600991	OK	 
USER	SageMaker	713	END	1628678600979	1628678600991
USER	SageMaker	714	START	1628678601010	1628678601010
REQUEST	714		SageMaker-LEARNING-model-simulator-1	1628678601010	1628678601022	OK	 
USER	SageMaker	714	END	1628678601010	1628678601022
USER	SageMaker	715	START	1628678601050	1628678601050
REQUEST	715		SageMaker-LEARNING-model-simulator-1	1628678601051	1628678601061	OK	 
USER	SageMaker	715	END	1628678601050	1628678601062
USER	SageMaker	716	START	1628678601079	1628678601079
REQUEST	716		SageMaker-LEARNING-model-simulator-1	1628678601080	1628678601099	OK	 
USER	SageMaker	716	END	1628678601079	1628678601099
USER	SageMaker	717	START	1628678601109	1628678601109
REQUEST	717		SageMaker-LEARNING-model-simulator-1	1628678601110	1628678601121	OK	 
USER	SageMaker	717	END	1628678601109	1628678601122
USER	SageMaker	718	START	1628678601150	1628678601150
REQUEST	718		SageMaker-LEARNING-model-simulator-1	1628678601151	1628678601162	OK	 
USER	SageMaker	718	END	1628678601150	1628678601163
USER	SageMaker	719	START	1628678601179	1628678601179
REQUEST	719		SageMaker-LEARNING-model-simulator-1	1628678601180	1628678601194	OK	 
USER	SageMaker	719	END	1628678601179	1628678601194
USER	SageMaker	720	START	1628678601209	1628678601209
REQUEST	720		SageMaker-LEARNING-model-simulator-1	1628678601210	1628678601221	OK	 
USER	SageMaker	720	END	1628678601209	1628678601221
USER	SageMaker	721	START	1628678601250	1628678601250
REQUEST	721		SageMaker-LEARNING-model-simulator-1	1628678601250	1628678601264	OK	 
USER	SageMaker	721	END	1628678601250	1628678601265
USER	SageMaker	722	START	1628678601280	1628678601280
REQUEST	722		SageMaker-LEARNING-model-simulator-1	1628678601281	1628678601296	OK	 
USER	SageMaker	722	END	1628678601280	1628678601296
USER	SageMaker	723	START	1628678601309	1628678601309
REQUEST	723		SageMaker-LEARNING-model-simulator-1	1628678601310	1628678601323	OK	 
USER	SageMaker	723	END	1628678601309	1628678601329
USER	SageMaker	724	START	1628678601349	1628678601349
REQUEST	724		SageMaker-LEARNING-model-simulator-1	1628678601350	1628678601364	OK	 
USER	SageMaker	724	END	1628678601349	1628678601364
USER	SageMaker	725	START	1628678601380	1628678601380
REQUEST	725		SageMaker-LEARNING-model-simulator-1	1628678601380	1628678601393	OK	 
USER	SageMaker	725	END	1628678601380	1628678601394
USER	SageMaker	726	START	1628678601410	1628678601410
REQUEST	726		SageMaker-LEARNING-model-simulator-1	1628678601411	1628678601422	OK	 
USER	SageMaker	726	END	1628678601410	1628678601423
USER	SageMaker	727	START	1628678601449	1628678601449
REQUEST	727		SageMaker-LEARNING-model-simulator-1	1628678601450	1628678601460	OK	 
USER	SageMaker	727	END	1628678601449	1628678601461
USER	SageMaker	728	START	1628678601480	1628678601480
REQUEST	728		SageMaker-LEARNING-model-simulator-1	1628678601480	1628678601492	OK	 
USER	SageMaker	728	END	1628678601480	1628678601493
USER	SageMaker	729	START	1628678601510	1628678601510
REQUEST	729		SageMaker-LEARNING-model-simulator-1	1628678601511	1628678601522	OK	 
USER	SageMaker	729	END	1628678601510	1628678601522
USER	SageMaker	730	START	1628678601557	1628678601557
REQUEST	730		SageMaker-LEARNING-model-simulator-1	1628678601558	1628678601569	OK	 
USER	SageMaker	730	END	1628678601557	1628678601570
USER	SageMaker	731	START	1628678601579	1628678601579
REQUEST	731		SageMaker-LEARNING-model-simulator-1	1628678601580	1628678601594	OK	 
USER	SageMaker	731	END	1628678601579	1628678601594
USER	SageMaker	732	START	1628678601609	1628678601609
REQUEST	732		SageMaker-LEARNING-model-simulator-1	1628678601610	1628678601622	OK	 
USER	SageMaker	732	END	1628678601609	1628678601623
USER	SageMaker	733	START	1628678601650	1628678601650
REQUEST	733		SageMaker-LEARNING-model-simulator-1	1628678601651	1628678601662	OK	 
USER	SageMaker	733	END	1628678601650	1628678601663
USER	SageMaker	734	START	1628678601680	1628678601680
REQUEST	734		SageMaker-LEARNING-model-simulator-1	1628678601681	1628678601697	OK	 
USER	SageMaker	734	END	1628678601680	1628678601698
USER	SageMaker	735	START	1628678601709	1628678601709
REQUEST	735		SageMaker-LEARNING-model-simulator-1	1628678601710	1628678601721	OK	 
USER	SageMaker	735	END	1628678601709	1628678601721
USER	SageMaker	736	START	1628678601750	1628678601750
REQUEST	736		SageMaker-LEARNING-model-simulator-1	1628678601750	1628678601762	OK	 
USER	SageMaker	736	END	1628678601750	1628678601763
USER	SageMaker	737	START	1628678601780	1628678601780
REQUEST	737		SageMaker-LEARNING-model-simulator-1	1628678601781	1628678601794	OK	 
USER	SageMaker	737	END	1628678601780	1628678601795
USER	SageMaker	738	START	1628678601809	1628678601809
REQUEST	738		SageMaker-LEARNING-model-simulator-1	1628678601810	1628678601822	OK	 
USER	SageMaker	738	END	1628678601809	1628678601823
USER	SageMaker	739	START	1628678601849	1628678601849
REQUEST	739		SageMaker-LEARNING-model-simulator-1	1628678601850	1628678601861	OK	 
USER	SageMaker	739	END	1628678601849	1628678601861
USER	SageMaker	740	START	1628678601880	1628678601880
REQUEST	740		SageMaker-LEARNING-model-simulator-1	1628678601880	1628678601896	OK	 
USER	SageMaker	740	END	1628678601880	1628678601896
USER	SageMaker	741	START	1628678601910	1628678601910
REQUEST	741		SageMaker-LEARNING-model-simulator-1	1628678601911	1628678601924	OK	 
USER	SageMaker	741	END	1628678601910	1628678601925
USER	SageMaker	742	START	1628678601949	1628678601949
REQUEST	742		SageMaker-LEARNING-model-simulator-1	1628678601950	1628678601965	OK	 
USER	SageMaker	742	END	1628678601949	1628678601965
USER	SageMaker	743	START	1628678601980	1628678601980
REQUEST	743		SageMaker-LEARNING-model-simulator-1	1628678601980	1628678601993	OK	 
USER	SageMaker	743	END	1628678601980	1628678601993
USER	SageMaker	744	START	1628678602010	1628678602010
REQUEST	744		SageMaker-LEARNING-model-simulator-1	1628678602011	1628678602023	OK	 
USER	SageMaker	744	END	1628678602010	1628678602024
USER	SageMaker	745	START	1628678602049	1628678602049
REQUEST	745		SageMaker-LEARNING-model-simulator-1	1628678602050	1628678602064	OK	 
USER	SageMaker	745	END	1628678602049	1628678602064
USER	SageMaker	746	START	1628678602080	1628678602080
REQUEST	746		SageMaker-LEARNING-model-simulator-1	1628678602080	1628678602092	OK	 
USER	SageMaker	746	END	1628678602080	1628678602093
USER	SageMaker	747	START	1628678602110	1628678602110
REQUEST	747		SageMaker-LEARNING-model-simulator-1	1628678602111	1628678602122	OK	 
USER	SageMaker	747	END	1628678602110	1628678602122
USER	SageMaker	748	START	1628678602149	1628678602149
REQUEST	748		SageMaker-LEARNING-model-simulator-1	1628678602150	1628678602160	OK	 
USER	SageMaker	748	END	1628678602149	1628678602161
USER	SageMaker	749	START	1628678602180	1628678602180
REQUEST	749		SageMaker-LEARNING-model-simulator-1	1628678602180	1628678602192	OK	 
USER	SageMaker	749	END	1628678602180	1628678602192
USER	SageMaker	750	START	1628678602210	1628678602210
REQUEST	750		SageMaker-LEARNING-model-simulator-1	1628678602211	1628678602221	OK	 
USER	SageMaker	750	END	1628678602210	1628678602222
USER	SageMaker	751	START	1628678602249	1628678602249
REQUEST	751		SageMaker-LEARNING-model-simulator-1	1628678602250	1628678602263	OK	 
USER	SageMaker	751	END	1628678602249	1628678602264
USER	SageMaker	752	START	1628678602279	1628678602279
REQUEST	752		SageMaker-LEARNING-model-simulator-1	1628678602280	1628678602291	OK	 
USER	SageMaker	752	END	1628678602279	1628678602292
USER	SageMaker	753	START	1628678602320	1628678602320
REQUEST	753		SageMaker-LEARNING-model-simulator-1	1628678602320	1628678602329	OK	 
USER	SageMaker	753	END	1628678602320	1628678602330
USER	SageMaker	754	START	1628678602350	1628678602350
REQUEST	754		SageMaker-LEARNING-model-simulator-1	1628678602351	1628678602361	OK	 
USER	SageMaker	754	END	1628678602350	1628678602362
USER	SageMaker	755	START	1628678602379	1628678602379
REQUEST	755		SageMaker-LEARNING-model-simulator-1	1628678602380	1628678602391	OK	 
USER	SageMaker	755	END	1628678602379	1628678602392
USER	SageMaker	756	START	1628678602420	1628678602420
REQUEST	756		SageMaker-LEARNING-model-simulator-1	1628678602420	1628678602432	OK	 
USER	SageMaker	756	END	1628678602420	1628678602433
USER	SageMaker	757	START	1628678602450	1628678602450
REQUEST	757		SageMaker-LEARNING-model-simulator-1	1628678602451	1628678602461	OK	 
USER	SageMaker	757	END	1628678602450	1628678602462
USER	SageMaker	758	START	1628678602479	1628678602479
REQUEST	758		SageMaker-LEARNING-model-simulator-1	1628678602480	1628678602494	OK	 
USER	SageMaker	758	END	1628678602479	1628678602495
USER	SageMaker	759	START	1628678602519	1628678602519
REQUEST	759		SageMaker-LEARNING-model-simulator-1	1628678602520	1628678602536	OK	 
USER	SageMaker	759	END	1628678602519	1628678602536
USER	SageMaker	760	START	1628678602550	1628678602550
REQUEST	760		SageMaker-LEARNING-model-simulator-1	1628678602550	1628678602561	OK	 
USER	SageMaker	760	END	1628678602550	1628678602561
USER	SageMaker	761	START	1628678602580	1628678602580
REQUEST	761		SageMaker-LEARNING-model-simulator-1	1628678602581	1628678602590	OK	 
USER	SageMaker	761	END	1628678602580	1628678602591
USER	SageMaker	762	START	1628678602619	1628678602619
REQUEST	762		SageMaker-LEARNING-model-simulator-1	1628678602620	1628678602629	OK	 
USER	SageMaker	762	END	1628678602619	1628678602631
USER	SageMaker	763	START	1628678602650	1628678602650
REQUEST	763		SageMaker-LEARNING-model-simulator-1	1628678602650	1628678602663	OK	 
USER	SageMaker	763	END	1628678602650	1628678602664
USER	SageMaker	764	START	1628678602680	1628678602680
REQUEST	764		SageMaker-LEARNING-model-simulator-1	1628678602681	1628678602690	OK	 
USER	SageMaker	764	END	1628678602680	1628678602691
USER	SageMaker	765	START	1628678602719	1628678602719
REQUEST	765		SageMaker-LEARNING-model-simulator-1	1628678602720	1628678602734	OK	 
USER	SageMaker	765	END	1628678602719	1628678602734
USER	SageMaker	766	START	1628678602749	1628678602749
REQUEST	766		SageMaker-LEARNING-model-simulator-1	1628678602750	1628678602767	OK	 
USER	SageMaker	766	END	1628678602749	1628678602767
USER	SageMaker	767	START	1628678602780	1628678602780
REQUEST	767		SageMaker-LEARNING-model-simulator-1	1628678602780	1628678602792	OK	 
USER	SageMaker	767	END	1628678602780	1628678602792
USER	SageMaker	768	START	1628678602820	1628678602820
REQUEST	768		SageMaker-LEARNING-model-simulator-1	1628678602821	1628678602832	OK	 
USER	SageMaker	768	END	1628678602820	1628678602833
USER	SageMaker	769	START	1628678602849	1628678602849
REQUEST	769		SageMaker-LEARNING-model-simulator-1	1628678602850	1628678602862	OK	 
USER	SageMaker	769	END	1628678602849	1628678602863
USER	SageMaker	770	START	1628678602879	1628678602879
REQUEST	770		SageMaker-LEARNING-model-simulator-1	1628678602880	1628678602890	OK	 
USER	SageMaker	770	END	1628678602879	1628678602891
USER	SageMaker	771	START	1628678602920	1628678602920
REQUEST	771		SageMaker-LEARNING-model-simulator-1	1628678602920	1628678602930	OK	 
USER	SageMaker	771	END	1628678602920	1628678602931
USER	SageMaker	772	START	1628678602950	1628678602950
REQUEST	772		SageMaker-LEARNING-model-simulator-1	1628678602951	1628678602961	OK	 
USER	SageMaker	772	END	1628678602950	1628678602962
USER	SageMaker	773	START	1628678602979	1628678602979
REQUEST	773		SageMaker-LEARNING-model-simulator-1	1628678602980	1628678602991	OK	 
USER	SageMaker	773	END	1628678602979	1628678602992
USER	SageMaker	774	START	1628678603020	1628678603020
REQUEST	774		SageMaker-LEARNING-model-simulator-1	1628678603020	1628678603031	OK	 
USER	SageMaker	774	END	1628678603020	1628678603032
USER	SageMaker	775	START	1628678603050	1628678603050
REQUEST	775		SageMaker-LEARNING-model-simulator-1	1628678603051	1628678603070	OK	 
USER	SageMaker	775	END	1628678603050	1628678603071
USER	SageMaker	776	START	1628678603079	1628678603079
REQUEST	776		SageMaker-LEARNING-model-simulator-1	1628678603080	1628678603094	OK	 
USER	SageMaker	776	END	1628678603079	1628678603095
USER	SageMaker	777	START	1628678603120	1628678603120
REQUEST	777		SageMaker-LEARNING-model-simulator-1	1628678603120	1628678603132	OK	 
USER	SageMaker	777	END	1628678603120	1628678603132
USER	SageMaker	778	START	1628678603150	1628678603150
REQUEST	778		SageMaker-LEARNING-model-simulator-1	1628678603150	1628678603162	OK	 
USER	SageMaker	778	END	1628678603150	1628678603163
USER	SageMaker	779	START	1628678603179	1628678603179
REQUEST	779		SageMaker-LEARNING-model-simulator-1	1628678603180	1628678603190	OK	 
USER	SageMaker	779	END	1628678603179	1628678603191
USER	SageMaker	780	START	1628678603219	1628678603219
REQUEST	780		SageMaker-LEARNING-model-simulator-1	1628678603220	1628678603230	OK	 
USER	SageMaker	780	END	1628678603219	1628678603231
USER	SageMaker	781	START	1628678603250	1628678603250
REQUEST	781		SageMaker-LEARNING-model-simulator-1	1628678603251	1628678603261	OK	 
USER	SageMaker	781	END	1628678603250	1628678603261
USER	SageMaker	782	START	1628678603280	1628678603280
REQUEST	782		SageMaker-LEARNING-model-simulator-1	1628678603281	1628678603291	OK	 
USER	SageMaker	782	END	1628678603280	1628678603292
USER	SageMaker	783	START	1628678603309	1628678603309
REQUEST	783		SageMaker-LEARNING-model-simulator-1	1628678603310	1628678603324	OK	 
USER	SageMaker	783	END	1628678603309	1628678603325
USER	SageMaker	784	START	1628678603350	1628678603350
REQUEST	784		SageMaker-LEARNING-model-simulator-1	1628678603351	1628678603361	OK	 
USER	SageMaker	784	END	1628678603350	1628678603361
USER	SageMaker	785	START	1628678603380	1628678603380
REQUEST	785		SageMaker-LEARNING-model-simulator-1	1628678603381	1628678603392	OK	 
USER	SageMaker	785	END	1628678603380	1628678603393
USER	SageMaker	786	START	1628678603410	1628678603410
REQUEST	786		SageMaker-LEARNING-model-simulator-1	1628678603411	1628678603421	OK	 
USER	SageMaker	786	END	1628678603410	1628678603422
USER	SageMaker	787	START	1628678603450	1628678603450
REQUEST	787		SageMaker-LEARNING-model-simulator-1	1628678603450	1628678603460	OK	 
USER	SageMaker	787	END	1628678603450	1628678603461
USER	SageMaker	788	START	1628678603480	1628678603480
REQUEST	788		SageMaker-LEARNING-model-simulator-1	1628678603480	1628678603491	OK	 
USER	SageMaker	788	END	1628678603480	1628678603491
USER	SageMaker	789	START	1628678603510	1628678603510
REQUEST	789		SageMaker-LEARNING-model-simulator-1	1628678603511	1628678603527	OK	 
USER	SageMaker	789	END	1628678603510	1628678603527
USER	SageMaker	790	START	1628678603549	1628678603549
REQUEST	790		SageMaker-LEARNING-model-simulator-1	1628678603550	1628678603561	OK	 
USER	SageMaker	790	END	1628678603549	1628678603562
USER	SageMaker	791	START	1628678603580	1628678603580
REQUEST	791		SageMaker-LEARNING-model-simulator-1	1628678603580	1628678603590	OK	 
USER	SageMaker	791	END	1628678603580	1628678603591
USER	SageMaker	792	START	1628678603610	1628678603610
REQUEST	792		SageMaker-LEARNING-model-simulator-1	1628678603611	1628678603621	OK	 
USER	SageMaker	792	END	1628678603610	1628678603622
USER	SageMaker	793	START	1628678603649	1628678603649
REQUEST	793		SageMaker-LEARNING-model-simulator-1	1628678603650	1628678603661	OK	 
USER	SageMaker	793	END	1628678603649	1628678603661
USER	SageMaker	794	START	1628678603680	1628678603680
REQUEST	794		SageMaker-LEARNING-model-simulator-1	1628678603680	1628678603690	OK	 
USER	SageMaker	794	END	1628678603680	1628678603691
USER	SageMaker	795	START	1628678603710	1628678603710
REQUEST	795		SageMaker-LEARNING-model-simulator-1	1628678603711	1628678603725	OK	 
USER	SageMaker	795	END	1628678603710	1628678603725
USER	SageMaker	796	START	1628678603749	1628678603749
REQUEST	796		SageMaker-LEARNING-model-simulator-1	1628678603750	1628678603762	OK	 
USER	SageMaker	796	END	1628678603749	1628678603762
USER	SageMaker	797	START	1628678603779	1628678603779
REQUEST	797		SageMaker-LEARNING-model-simulator-1	1628678603780	1628678603792	OK	 
USER	SageMaker	797	END	1628678603779	1628678603793
USER	SageMaker	798	START	1628678603810	1628678603810
REQUEST	798		SageMaker-LEARNING-model-simulator-1	1628678603810	1628678603821	OK	 
USER	SageMaker	798	END	1628678603810	1628678603822
USER	SageMaker	799	START	1628678603850	1628678603850
REQUEST	799		SageMaker-LEARNING-model-simulator-1	1628678603851	1628678603860	OK	 
USER	SageMaker	799	END	1628678603850	1628678603861
USER	SageMaker	800	START	1628678603879	1628678603879
REQUEST	800		SageMaker-LEARNING-model-simulator-1	1628678603880	1628678603892	OK	 
USER	SageMaker	800	END	1628678603879	1628678603893
USER	SageMaker	801	START	1628678603909	1628678603909
REQUEST	801		SageMaker-LEARNING-model-simulator-1	1628678603910	1628678603921	OK	 
USER	SageMaker	801	END	1628678603909	1628678603922
USER	SageMaker	802	START	1628678603949	1628678603949
REQUEST	802		SageMaker-LEARNING-model-simulator-1	1628678603950	1628678603963	OK	 
USER	SageMaker	802	END	1628678603949	1628678603964
USER	SageMaker	803	START	1628678603979	1628678603979
REQUEST	803		SageMaker-LEARNING-model-simulator-1	1628678603980	1628678603992	OK	 
USER	SageMaker	803	END	1628678603979	1628678603992
USER	SageMaker	804	START	1628678604010	1628678604010
REQUEST	804		SageMaker-LEARNING-model-simulator-1	1628678604010	1628678604021	OK	 
USER	SageMaker	804	END	1628678604010	1628678604021
USER	SageMaker	805	START	1628678604050	1628678604050
REQUEST	805		SageMaker-LEARNING-model-simulator-1	1628678604051	1628678604062	OK	 
USER	SageMaker	805	END	1628678604050	1628678604063
USER	SageMaker	806	START	1628678604079	1628678604079
REQUEST	806		SageMaker-LEARNING-model-simulator-1	1628678604080	1628678604091	OK	 
USER	SageMaker	806	END	1628678604079	1628678604092
USER	SageMaker	807	START	1628678604109	1628678604109
REQUEST	807		SageMaker-LEARNING-model-simulator-1	1628678604110	1628678604126	OK	 
USER	SageMaker	807	END	1628678604109	1628678604127
USER	SageMaker	808	START	1628678604150	1628678604150
REQUEST	808		SageMaker-LEARNING-model-simulator-1	1628678604151	1628678604162	OK	 
USER	SageMaker	808	END	1628678604150	1628678604163
USER	SageMaker	809	START	1628678604179	1628678604179
