RUN	GenericSageMakerScenario	1628676714-ml.m5.large-1-2TPS	1628676716366	 	3.2.0
REQUEST	147		SageMaker-LEARNING-model-simulator-1	1628676791561	1628676791574	OK	 
USER	SageMaker	147	END	1628676791560	1628676791575
USER	SageMaker	148	START	1628676792059	1628676792059
REQUEST	148		SageMaker-LEARNING-model-simulator-1	1628676792061	1628676792073	OK	 
USER	SageMaker	148	END	1628676792059	1628676792074
USER	SageMaker	149	START	1628676792559	1628676792559
REQUEST	149		SageMaker-LEARNING-model-simulator-1	1628676792560	1628676792573	OK	 
USER	SageMaker	149	END	1628676792559	1628676792574
USER	SageMaker	150	START	1628676793060	1628676793060
REQUEST	150		SageMaker-LEARNING-model-simulator-1	1628676793061	1628676793074	OK	 
USER	SageMaker	150	END	1628676793060	1628676793075
USER	SageMaker	151	START	1628676793560	1628676793560
REQUEST	151		SageMaker-LEARNING-model-simulator-1	1628676793561	1628676793573	OK	 
USER	SageMaker	151	END	1628676793560	1628676793574
USER	SageMaker	152	START	1628676794059	1628676794059
REQUEST	152		SageMaker-LEARNING-model-simulator-1	1628676794061	1628676794079	OK	 
USER	SageMaker	152	END	1628676794059	1628676794080
USER	SageMaker	153	START	1628676794559	1628676794559
REQUEST	153		SageMaker-LEARNING-model-simulator-1	1628676794561	1628676794574	OK	 
USER	SageMaker	153	END	1628676794559	1628676794575
USER	SageMaker	154	START	1628676795059	1628676795059
REQUEST	154		SageMaker-LEARNING-model-simulator-1	1628676795060	1628676795077	OK	 
USER	SageMaker	154	END	1628676795059	1628676795077
USER	SageMaker	155	START	1628676795560	1628676795560
REQUEST	155		SageMaker-LEARNING-model-simulator-1	1628676795561	1628676795576	OK	 
USER	SageMaker	155	END	1628676795560	1628676795577
USER	SageMaker	156	START	1628676796060	1628676796060
REQUEST	156		SageMaker-LEARNING-model-simulator-1	1628676796061	1628676796074	OK	 
USER	SageMaker	156	END	1628676796060	1628676796074
USER	SageMaker	157	START	1628676796560	1628676796560
REQUEST	157		SageMaker-LEARNING-model-simulator-1	1628676796561	1628676796589	OK	 
USER	SageMaker	157	END	1628676796560	1628676796590
USER	SageMaker	158	START	1628676797060	1628676797060
REQUEST	158		SageMaker-LEARNING-model-simulator-1	1628676797061	1628676797076	OK	 
USER	SageMaker	158	END	1628676797060	1628676797077
USER	SageMaker	159	START	1628676797559	1628676797559
REQUEST	159		SageMaker-LEARNING-model-simulator-1	1628676797561	1628676797579	OK	 
USER	SageMaker	159	END	1628676797559	1628676797580
USER	SageMaker	160	START	1628676798059	1628676798059
REQUEST	160		SageMaker-LEARNING-model-simulator-1	1628676798061	1628676798076	OK	 
USER	SageMaker	160	END	1628676798059	1628676798076
USER	SageMaker	161	START	1628676798559	1628676798559
REQUEST	161		SageMaker-LEARNING-model-simulator-1	1628676798560	1628676798574	OK	 
USER	SageMaker	161	END	1628676798559	1628676798574
USER	SageMaker	162	START	1628676799060	1628676799060
REQUEST	162		SageMaker-LEARNING-model-simulator-1	1628676799061	1628676799074	OK	 
USER	SageMaker	162	END	1628676799060	1628676799075
USER	SageMaker	163	START	1628676799559	1628676799559
REQUEST	163		SageMaker-LEARNING-model-simulator-1	1628676799561	1628676799589	OK	 
USER	SageMaker	163	END	1628676799559	1628676799590
USER	SageMaker	164	START	1628676800059	1628676800059
REQUEST	164		SageMaker-LEARNING-model-simulator-1	1628676800061	1628676800075	OK	 
USER	SageMaker	164	END	1628676800059	1628676800076
USER	SageMaker	165	START	1628676800559	1628676800559
REQUEST	165		SageMaker-LEARNING-model-simulator-1	1628676800560	1628676800571	OK	 
USER	SageMaker	165	END	1628676800559	1628676800572
USER	SageMaker	166	START	1628676801060	1628676801060
REQUEST	166		SageMaker-LEARNING-model-simulator-1	1628676801061	1628676801074	OK	 
USER	SageMaker	166	END	1628676801060	1628676801075
USER	SageMaker	167	START	1628676801560	1628676801560
REQUEST	167		SageMaker-LEARNING-model-simulator-1	1628676801561	1628676801576	OK	 
USER	SageMaker	167	END	1628676801560	1628676801577
USER	SageMaker	168	START	1628676802060	1628676802060
REQUEST	168		SageMaker-LEARNING-model-simulator-1	1628676802061	1628676802074	OK	 
USER	SageMaker	168	END	1628676802060	1628676802075
USER	SageMaker	169	START	1628676802560	1628676802560
REQUEST	169		SageMaker-LEARNING-model-simulator-1	1628676802561	1628676802573	OK	 
USER	SageMaker	169	END	1628676802560	1628676802573
USER	SageMaker	170	START	1628676803059	1628676803059
REQUEST	170		SageMaker-LEARNING-model-simulator-1	1628676803061	1628676803076	OK	 
USER	SageMaker	170	END	1628676803059	1628676803077
USER	SageMaker	171	START	1628676803559	1628676803559
REQUEST	171		SageMaker-LEARNING-model-simulator-1	1628676803561	1628676803579	OK	 
USER	SageMaker	171	END	1628676803559	1628676803580
USER	SageMaker	172	START	1628676804059	1628676804059
REQUEST	172		SageMaker-LEARNING-model-simulator-1	1628676804061	1628676804078	OK	 
USER	SageMaker	172	END	1628676804059	1628676804079
USER	SageMaker	173	START	1628676804559	1628676804559
REQUEST	173		SageMaker-LEARNING-model-simulator-1	1628676804560	1628676804573	OK	 
USER	SageMaker	173	END	1628676804559	1628676804574
USER	SageMaker	174	START	1628676805059	1628676805059
REQUEST	174		SageMaker-LEARNING-model-simulator-1	1628676805060	1628676805074	OK	 
USER	SageMaker	174	END	1628676805059	1628676805074
USER	SageMaker	175	START	1628676805559	1628676805559
REQUEST	175		SageMaker-LEARNING-model-simulator-1	1628676805560	1628676805613	OK	 
USER	SageMaker	175	END	1628676805559	1628676805613
USER	SageMaker	176	START	1628676806060	1628676806060
REQUEST	176		SageMaker-LEARNING-model-simulator-1	1628676806061	1628676806076	OK	 
USER	SageMaker	176	END	1628676806060	1628676806077
USER	SageMaker	177	START	1628676806559	1628676806559
REQUEST	177		SageMaker-LEARNING-model-simulator-1	1628676806561	1628676806576	OK	 
USER	SageMaker	177	END	1628676806559	1628676806577
USER	SageMaker	178	START	1628676807059	1628676807059
REQUEST	178		SageMaker-LEARNING-model-simulator-1	1628676807061	1628676807073	OK	 
USER	SageMaker	178	END	1628676807059	1628676807073
USER	SageMaker	179	START	1628676807559	1628676807559
REQUEST	179		SageMaker-LEARNING-model-simulator-1	1628676807560	1628676807574	OK	 
USER	SageMaker	179	END	1628676807559	1628676807575
USER	SageMaker	180	START	1628676808059	1628676808059
REQUEST	180		SageMaker-LEARNING-model-simulator-1	1628676808060	1628676808091	OK	 
USER	SageMaker	180	END	1628676808059	1628676808092
USER	SageMaker	181	START	1628676808560	1628676808560
REQUEST	181		SageMaker-LEARNING-model-simulator-1	1628676808561	1628676808573	OK	 
USER	SageMaker	181	END	1628676808560	1628676808574
USER	SageMaker	182	START	1628676809060	1628676809060
REQUEST	182		SageMaker-LEARNING-model-simulator-1	1628676809061	1628676809076	OK	 
USER	SageMaker	182	END	1628676809060	1628676809077
USER	SageMaker	183	START	1628676809559	1628676809559
REQUEST	183		SageMaker-LEARNING-model-simulator-1	1628676809560	1628676809584	OK	 
USER	SageMaker	183	END	1628676809559	1628676809585
USER	SageMaker	184	START	1628676810060	1628676810060
REQUEST	184		SageMaker-LEARNING-model-simulator-1	1628676810061	1628676810077	OK	 
USER	SageMaker	184	END	1628676810060	1628676810078
USER	SageMaker	185	START	1628676810559	1628676810559
REQUEST	185		SageMaker-LEARNING-model-simulator-1	1628676810561	1628676810576	OK	 
USER	SageMaker	185	END	1628676810559	1628676810577
USER	SageMaker	186	START	1628676811059	1628676811059
REQUEST	186		SageMaker-LEARNING-model-simulator-1	1628676811061	1628676811074	OK	 
USER	SageMaker	186	END	1628676811059	1628676811075
USER	SageMaker	187	START	1628676811559	1628676811559
REQUEST	187		SageMaker-LEARNING-model-simulator-1	1628676811560	1628676811575	OK	 
USER	SageMaker	187	END	1628676811559	1628676811575
USER	SageMaker	188	START	1628676812059	1628676812059
REQUEST	188		SageMaker-LEARNING-model-simulator-1	1628676812061	1628676812082	OK	 
USER	SageMaker	188	END	1628676812059	1628676812083
USER	SageMaker	189	START	1628676812559	1628676812559
REQUEST	189		SageMaker-LEARNING-model-simulator-1	1628676812561	1628676812575	OK	 
USER	SageMaker	189	END	1628676812559	1628676812576
USER	SageMaker	190	START	1628676813059	1628676813059
REQUEST	190		SageMaker-LEARNING-model-simulator-1	1628676813061	1628676813077	OK	 
USER	SageMaker	190	END	1628676813059	1628676813078
USER	SageMaker	191	START	1628676813559	1628676813559
REQUEST	191		SageMaker-LEARNING-model-simulator-1	1628676813561	1628676813578	OK	 
USER	SageMaker	191	END	1628676813559	1628676813578
USER	SageMaker	192	START	1628676814060	1628676814060
REQUEST	192		SageMaker-LEARNING-model-simulator-1	1628676814061	1628676814075	OK	 
USER	SageMaker	192	END	1628676814060	1628676814076
USER	SageMaker	193	START	1628676814560	1628676814560
REQUEST	193		SageMaker-LEARNING-model-simulator-1	1628676814561	1628676814578	OK	 
USER	SageMaker	193	END	1628676814560	1628676814578
USER	SageMaker	194	START	1628676815059	1628676815059
REQUEST	194		SageMaker-LEARNING-model-simulator-1	1628676815061	1628676815072	OK	 
USER	SageMaker	194	END	1628676815059	1628676815073
USER	SageMaker	195	START	1628676815559	1628676815559
REQUEST	195		SageMaker-LEARNING-model-simulator-1	1628676815560	1628676815578	OK	 
USER	SageMaker	195	END	1628676815559	1628676815579
USER	SageMaker	196	START	1628676816059	1628676816059
REQUEST	196		SageMaker-LEARNING-model-simulator-1	1628676816061	1628676816073	OK	 
USER	SageMaker	196	END	1628676816059	1628676816074
USER	SageMaker	197	START	1628676816559	1628676816559
REQUEST	197		SageMaker-LEARNING-model-simulator-1	1628676816561	1628676816574	OK	 
USER	SageMaker	197	END	1628676816559	1628676816575
USER	SageMaker	198	START	1628676817059	1628676817059
REQUEST	198		SageMaker-LEARNING-model-simulator-1	1628676817060	1628676817076	OK	 
USER	SageMaker	198	END	1628676817059	1628676817077
USER	SageMaker	199	START	1628676817559	1628676817559
REQUEST	199		SageMaker-LEARNING-model-simulator-1	1628676817560	1628676817578	OK	 
USER	SageMaker	199	END	1628676817559	1628676817579
USER	SageMaker	200	START	1628676818060	1628676818060
REQUEST	200		SageMaker-LEARNING-model-simulator-1	1628676818061	1628676818080	OK	 
USER	SageMaker	200	END	1628676818060	1628676818080
USER	SageMaker	201	START	1628676818560	1628676818560
REQUEST	201		SageMaker-LEARNING-model-simulator-1	1628676818561	1628676818574	OK	 
USER	SageMaker	201	END	1628676818560	1628676818575
USER	SageMaker	202	START	1628676819060	1628676819060
REQUEST	202		SageMaker-LEARNING-model-simulator-1	1628676819061	1628676819074	OK	 
USER	SageMaker	202	END	1628676819060	1628676819075
USER	SageMaker	203	START	1628676819559	1628676819559
REQUEST	203		SageMaker-LEARNING-model-simulator-1	1628676819561	1628676819581	OK	 
USER	SageMaker	203	END	1628676819559	1628676819582
USER	SageMaker	204	START	1628676820050	1628676820050
REQUEST	204		SageMaker-LEARNING-model-simulator-1	1628676820051	1628676820065	OK	 
USER	SageMaker	204	END	1628676820050	1628676820066
USER	SageMaker	205	START	1628676820550	1628676820550
REQUEST	205		SageMaker-LEARNING-model-simulator-1	1628676820551	1628676820564	OK	 
USER	SageMaker	205	END	1628676820550	1628676820565
USER	SageMaker	206	START	1628676821059	1628676821059
REQUEST	206		SageMaker-LEARNING-model-simulator-1	1628676821061	1628676821073	OK	 
USER	SageMaker	206	END	1628676821059	1628676821073
USER	SageMaker	207	START	1628676821559	1628676821559
REQUEST	207		SageMaker-LEARNING-model-simulator-1	1628676821560	1628676821573	OK	 
USER	SageMaker	207	END	1628676821559	1628676821573
USER	SageMaker	208	START	1628676822059	1628676822059
REQUEST	208		SageMaker-LEARNING-model-simulator-1	1628676822060	1628676822073	OK	 
USER	SageMaker	208	END	1628676822059	1628676822073
USER	SageMaker	209	START	1628676822560	1628676822560
REQUEST	209		SageMaker-LEARNING-model-simulator-1	1628676822561	1628676822572	OK	 
USER	SageMaker	209	END	1628676822560	1628676822573
USER	SageMaker	210	START	1628676823059	1628676823059
REQUEST	210		SageMaker-LEARNING-model-simulator-1	1628676823061	1628676823077	OK	 
USER	SageMaker	210	END	1628676823059	1628676823078
USER	SageMaker	211	START	1628676823559	1628676823559
REQUEST	211		SageMaker-LEARNING-model-simulator-1	1628676823561	1628676823573	OK	 
USER	SageMaker	211	END	1628676823559	1628676823574
USER	SageMaker	212	START	1628676824059	1628676824059
REQUEST	212		SageMaker-LEARNING-model-simulator-1	1628676824061	1628676824078	OK	 
USER	SageMaker	212	END	1628676824059	1628676824079
USER	SageMaker	213	START	1628676824559	1628676824559
REQUEST	213		SageMaker-LEARNING-model-simulator-1	1628676824560	1628676824577	OK	 
USER	SageMaker	213	END	1628676824559	1628676824578
USER	SageMaker	214	START	1628676825059	1628676825059
REQUEST	214		SageMaker-LEARNING-model-simulator-1	1628676825060	1628676825082	OK	 
USER	SageMaker	214	END	1628676825059	1628676825083
USER	SageMaker	215	START	1628676825560	1628676825560
REQUEST	215		SageMaker-LEARNING-model-simulator-1	1628676825561	1628676825575	OK	 
USER	SageMaker	215	END	1628676825560	1628676825576
USER	SageMaker	216	START	1628676826059	1628676826059
REQUEST	216		SageMaker-LEARNING-model-simulator-1	1628676826061	1628676826080	OK	 
USER	SageMaker	216	END	1628676826059	1628676826080
USER	SageMaker	217	START	1628676826559	1628676826559
REQUEST	217		SageMaker-LEARNING-model-simulator-1	1628676826560	1628676826576	OK	 
USER	SageMaker	217	END	1628676826559	1628676826576
USER	SageMaker	218	START	1628676827060	1628676827060
REQUEST	218		SageMaker-LEARNING-model-simulator-1	1628676827061	1628676827076	OK	 
USER	SageMaker	218	END	1628676827060	1628676827077
USER	SageMaker	219	START	1628676827559	1628676827559
REQUEST	219		SageMaker-LEARNING-model-simulator-1	1628676827560	1628676827577	OK	 
USER	SageMaker	219	END	1628676827559	1628676827578
USER	SageMaker	220	START	1628676828059	1628676828059
REQUEST	220		SageMaker-LEARNING-model-simulator-1	1628676828060	1628676828076	OK	 
USER	SageMaker	220	END	1628676828059	1628676828077
USER	SageMaker	221	START	1628676828560	1628676828560
REQUEST	221		SageMaker-LEARNING-model-simulator-1	1628676828561	1628676828589	OK	 
USER	SageMaker	221	END	1628676828560	1628676828589
USER	SageMaker	222	START	1628676829060	1628676829060
REQUEST	222		SageMaker-LEARNING-model-simulator-1	1628676829061	1628676829072	OK	 
USER	SageMaker	222	END	1628676829060	1628676829073
USER	SageMaker	223	START	1628676829559	1628676829559
REQUEST	223		SageMaker-LEARNING-model-simulator-1	1628676829561	1628676829572	OK	 
USER	SageMaker	223	END	1628676829559	1628676829573
USER	SageMaker	224	START	1628676830059	1628676830059
REQUEST	224		SageMaker-LEARNING-model-simulator-1	1628676830061	1628676830074	OK	 
USER	SageMaker	224	END	1628676830059	1628676830075
USER	SageMaker	225	START	1628676830559	1628676830559
REQUEST	225		SageMaker-LEARNING-model-simulator-1	1628676830560	1628676830572	OK	 
USER	SageMaker	225	END	1628676830559	1628676830573
USER	SageMaker	226	START	1628676831060	1628676831060
REQUEST	226		SageMaker-LEARNING-model-simulator-1	1628676831061	1628676831076	OK	 
USER	SageMaker	226	END	1628676831060	1628676831077
USER	SageMaker	227	START	1628676831559	1628676831559
REQUEST	227		SageMaker-LEARNING-model-simulator-1	1628676831561	1628676831578	OK	 
USER	SageMaker	227	END	1628676831559	1628676831579
USER	SageMaker	228	START	1628676832059	1628676832059
REQUEST	228		SageMaker-LEARNING-model-simulator-1	1628676832061	1628676832076	OK	 
USER	SageMaker	228	END	1628676832059	1628676832077
USER	SageMaker	229	START	1628676832559	1628676832559
REQUEST	229		SageMaker-LEARNING-model-simulator-1	1628676832560	1628676832578	OK	 
USER	SageMaker	229	END	1628676832559	1628676832578
USER	SageMaker	230	START	1628676833060	1628676833060
REQUEST	230		SageMaker-LEARNING-model-simulator-1	1628676833061	1628676833081	OK	 
USER	SageMaker	230	END	1628676833060	1628676833081
USER	SageMaker	231	START	1628676833559	1628676833559
REQUEST	231		SageMaker-LEARNING-model-simulator-1	1628676833561	1628676833573	OK	 
USER	SageMaker	231	END	1628676833559	1628676833574
USER	SageMaker	232	START	1628676834059	1628676834059
REQUEST	232		SageMaker-LEARNING-model-simulator-1	1628676834060	1628676834075	OK	 
USER	SageMaker	232	END	1628676834059	1628676834076
USER	SageMaker	233	START	1628676834559	1628676834559
REQUEST	233		SageMaker-LEARNING-model-simulator-1	1628676834560	1628676834573	OK	 
USER	SageMaker	233	END	1628676834559	1628676834573
USER	SageMaker	234	START	1628676835060	1628676835060
REQUEST	234		SageMaker-LEARNING-model-simulator-1	1628676835061	1628676835076	OK	 
USER	SageMaker	234	END	1628676835060	1628676835077
USER	SageMaker	235	START	1628676835559	1628676835559
REQUEST	235		SageMaker-LEARNING-model-simulator-1	1628676835561	1628676835576	OK	 
USER	SageMaker	235	END	1628676835559	1628676835577
USER	SageMaker	236	START	1628676836059	1628676836059
REQUEST	236		SageMaker-LEARNING-model-simulator-1	1628676836060	1628676836087	OK	 
USER	SageMaker	236	END	1628676836059	1628676836088
USER	SageMaker	237	START	1628676836560	1628676836560
REQUEST	237		SageMaker-LEARNING-model-simulator-1	1628676836561	1628676836576	OK	 
USER	SageMaker	237	END	1628676836560	1628676836576
USER	SageMaker	238	START	1628676837060	1628676837060
REQUEST	238		SageMaker-LEARNING-model-simulator-1	1628676837061	1628676837082	OK	 
USER	SageMaker	238	END	1628676837060	1628676837082
USER	SageMaker	239	START	1628676837559	1628676837559
REQUEST	239		SageMaker-LEARNING-model-simulator-1	1628676837561	1628676837596	OK	 
USER	SageMaker	239	END	1628676837559	1628676837597
USER	SageMaker	240	START	1628676838059	1628676838059
REQUEST	240		SageMaker-LEARNING-model-simulator-1	1628676838060	1628676838076	OK	 
USER	SageMaker	240	END	1628676838059	1628676838076
USER	SageMaker	241	START	1628676838560	1628676838560
REQUEST	241		SageMaker-LEARNING-model-simulator-1	1628676838561	1628676838574	OK	 
USER	SageMaker	241	END	1628676838560	1628676838575
USER	SageMaker	242	START	1628676839060	1628676839060
REQUEST	242		SageMaker-LEARNING-model-simulator-1	1628676839061	1628676839077	OK	 
USER	SageMaker	242	END	1628676839060	1628676839078
USER	SageMaker	243	START	1628676839559	1628676839559
REQUEST	243		SageMaker-LEARNING-model-simulator-1	1628676839560	1628676839596	OK	 
USER	SageMaker	243	END	1628676839559	1628676839597
USER	SageMaker	244	START	1628676840059	1628676840059
REQUEST	244		SageMaker-LEARNING-model-simulator-1	1628676840060	1628676840073	OK	 
USER	SageMaker	244	END	1628676840059	1628676840074
USER	SageMaker	245	START	1628676840560	1628676840560
REQUEST	245		SageMaker-LEARNING-model-simulator-1	1628676840561	1628676840581	OK	 
USER	SageMaker	245	END	1628676840560	1628676840582
USER	SageMaker	246	START	1628676841059	1628676841059
REQUEST	246		SageMaker-LEARNING-model-simulator-1	1628676841061	1628676841089	OK	 
USER	SageMaker	246	END	1628676841059	1628676841089
USER	SageMaker	247	START	1628676841559	1628676841559
REQUEST	247		SageMaker-LEARNING-model-simulator-1	1628676841560	1628676841573	OK	 
USER	SageMaker	247	END	1628676841559	1628676841574
USER	SageMaker	248	START	1628676842059	1628676842059
REQUEST	248		SageMaker-LEARNING-model-simulator-1	1628676842060	1628676842078	OK	 
USER	SageMaker	248	END	1628676842059	1628676842079
USER	SageMaker	249	START	1628676842560	1628676842560
REQUEST	249		SageMaker-LEARNING-model-simulator-1	1628676842561	1628676842574	OK	 
USER	SageMaker	249	END	1628676842560	1628676842575
USER	SageMaker	250	START	1628676843059	1628676843059
REQUEST	250		SageMaker-LEARNING-model-simulator-1	1628676843061	1628676843080	OK	 
USER	SageMaker	250	END	1628676843059	1628676843080
USER	SageMaker	251	START	1628676843559	1628676843559
REQUEST	251		SageMaker-LEARNING-model-simulator-1	1628676843560	1628676843591	OK	 
USER	SageMaker	251	END	1628676843559	1628676843591
USER	SageMaker	252	START	1628676844060	1628676844060
REQUEST	252		SageMaker-LEARNING-model-simulator-1	1628676844061	1628676844074	OK	 
USER	SageMaker	252	END	1628676844060	1628676844074
USER	SageMaker	253	START	1628676844560	1628676844560
REQUEST	253		SageMaker-LEARNING-model-simulator-1	1628676844561	1628676844576	OK	 
USER	SageMaker	253	END	1628676844560	1628676844576
USER	SageMaker	254	START	1628676845059	1628676845059
REQUEST	254		SageMaker-LEARNING-model-simulator-1	1628676845061	1628676845076	OK	 
USER	SageMaker	254	END	1628676845059	1628676845077
USER	SageMaker	255	START	1628676845559	1628676845559
REQUEST	255		SageMaker-LEARNING-model-simulator-1	1628676845560	1628676845577	OK	 
USER	SageMaker	255	END	1628676845559	1628676845578
USER	SageMaker	256	START	1628676846059	1628676846059
REQUEST	256		SageMaker-LEARNING-model-simulator-1	1628676846060	1628676846077	OK	 
USER	SageMaker	256	END	1628676846059	1628676846078
USER	SageMaker	257	START	1628676846560	1628676846560
REQUEST	257		SageMaker-LEARNING-model-simulator-1	1628676846561	1628676846576	OK	 
USER	SageMaker	257	END	1628676846560	1628676846577
USER	SageMaker	258	START	1628676847059	1628676847059
REQUEST	258		SageMaker-LEARNING-model-simulator-1	1628676847060	1628676847073	OK	 
USER	SageMaker	258	END	1628676847059	1628676847074
USER	SageMaker	259	START	1628676847559	1628676847559
REQUEST	259		SageMaker-LEARNING-model-simulator-1	1628676847560	1628676847572	OK	 
USER	SageMaker	259	END	1628676847559	1628676847573
USER	SageMaker	260	START	1628676848060	1628676848060
REQUEST	260		SageMaker-LEARNING-model-simulator-1	1628676848061	1628676848073	OK	 
USER	SageMaker	260	END	1628676848060	1628676848074
USER	SageMaker	261	START	1628676848560	1628676848560
REQUEST	261		SageMaker-LEARNING-model-simulator-1	1628676848561	1628676848576	OK	 
USER	SageMaker	261	END	1628676848560	1628676848577
USER	SageMaker	262	START	1628676849059	1628676849059
REQUEST	262		SageMaker-LEARNING-model-simulator-1	1628676849061	1628676849087	OK	 
USER	SageMaker	262	END	1628676849059	1628676849087
USER	SageMaker	263	START	1628676849559	1628676849559
REQUEST	263		SageMaker-LEARNING-model-simulator-1	1628676849561	1628676849572	OK	 
USER	SageMaker	263	END	1628676849559	1628676849573
USER	SageMaker	264	START	1628676850059	1628676850059
REQUEST	264		SageMaker-LEARNING-model-simulator-1	1628676850060	1628676850076	OK	 
USER	SageMaker	264	END	1628676850059	1628676850077
USER	SageMaker	265	START	1628676850559	1628676850559
REQUEST	265		SageMaker-LEARNING-model-simulator-1	1628676850560	1628676850576	OK	 
USER	SageMaker	265	END	1628676850559	1628676850577
USER	SageMaker	266	START	1628676851060	1628676851060
REQUEST	266		SageMaker-LEARNING-model-simulator-1	1628676851061	1628676851078	OK	 
USER	SageMaker	266	END	1628676851060	1628676851078
USER	SageMaker	267	START	1628676851559	1628676851559
REQUEST	267		SageMaker-LEARNING-model-simulator-1	1628676851561	1628676851571	OK	 
USER	SageMaker	267	END	1628676851559	1628676851572
USER	SageMaker	268	START	1628676852059	1628676852059
REQUEST	268		SageMaker-LEARNING-model-simulator-1	1628676852060	1628676852075	OK	 
USER	SageMaker	268	END	1628676852059	1628676852076
USER	SageMaker	269	START	1628676852559	1628676852559
REQUEST	269		SageMaker-LEARNING-model-simulator-1	1628676852560	1628676852575	OK	 
USER	SageMaker	269	END	1628676852559	1628676852576
USER	SageMaker	270	START	1628676853060	1628676853060
REQUEST	270		SageMaker-LEARNING-model-simulator-1	1628676853061	1628676853075	OK	 
USER	SageMaker	270	END	1628676853060	1628676853076
USER	SageMaker	271	START	1628676853560	1628676853560
REQUEST	271		SageMaker-LEARNING-model-simulator-1	1628676853561	1628676853578	OK	 
USER	SageMaker	271	END	1628676853560	1628676853579
USER	SageMaker	272	START	1628676854059	1628676854059
REQUEST	272		SageMaker-LEARNING-model-simulator-1	1628676854061	1628676854082	OK	 
USER	SageMaker	272	END	1628676854059	1628676854082
USER	SageMaker	273	START	1628676854559	1628676854559
REQUEST	273		SageMaker-LEARNING-model-simulator-1	1628676854560	1628676854575	OK	 
USER	SageMaker	273	END	1628676854559	1628676854576
USER	SageMaker	274	START	1628676855059	1628676855059
REQUEST	274		SageMaker-LEARNING-model-simulator-1	1628676855060	1628676855077	OK	 
USER	SageMaker	274	END	1628676855059	1628676855077
USER	SageMaker	275	START	1628676855560	1628676855560
REQUEST	275		SageMaker-LEARNING-model-simulator-1	1628676855561	1628676855576	OK	 
USER	SageMaker	275	END	1628676855560	1628676855577
USER	SageMaker	276	START	1628676856060	1628676856060
REQUEST	276		SageMaker-LEARNING-model-simulator-1	1628676856061	1628676856073	OK	 
USER	SageMaker	276	END	1628676856060	1628676856074
USER	SageMaker	277	START	1628676856559	1628676856559
REQUEST	277		SageMaker-LEARNING-model-simulator-1	1628676856560	1628676856588	OK	 
USER	SageMaker	277	END	1628676856559	1628676856589
USER	SageMaker	278	START	1628676857059	1628676857059
REQUEST	278		SageMaker-LEARNING-model-simulator-1	1628676857060	1628676857076	OK	 
USER	SageMaker	278	END	1628676857059	1628676857077
USER	SageMaker	279	START	1628676857560	1628676857560
REQUEST	279		SageMaker-LEARNING-model-simulator-1	1628676857561	1628676857579	OK	 
USER	SageMaker	279	END	1628676857560	1628676857580
USER	SageMaker	280	START	1628676858060	1628676858060
REQUEST	280		SageMaker-LEARNING-model-simulator-1	1628676858061	1628676858072	OK	 
USER	SageMaker	280	END	1628676858060	1628676858073
USER	SageMaker	281	START	1628676858559	1628676858559
REQUEST	281		SageMaker-LEARNING-model-simulator-1	1628676858561	1628676858575	OK	 
USER	SageMaker	281	END	1628676858559	1628676858576
USER	SageMaker	282	START	1628676859059	1628676859059
REQUEST	282		SageMaker-LEARNING-model-simulator-1	1628676859060	1628676859097	OK	 
USER	SageMaker	282	END	1628676859059	1628676859098
USER	SageMaker	283	START	1628676859560	1628676859560
REQUEST	283		SageMaker-LEARNING-model-simulator-1	1628676859561	1628676859575	OK	 
USER	SageMaker	283	END	1628676859560	1628676859576
USER	SageMaker	284	START	1628676860060	1628676860060
REQUEST	284		SageMaker-LEARNING-model-simulator-1	1628676860061	1628676860075	OK	 
USER	SageMaker	284	END	1628676860060	1628676860076
USER	SageMaker	285	START	1628676860559	1628676860559
REQUEST	285		SageMaker-LEARNING-model-simulator-1	1628676860560	1628676860579	OK	 
USER	SageMaker	285	END	1628676860559	1628676860579
USER	SageMaker	286	START	1628676861059	1628676861059
REQUEST	286		SageMaker-LEARNING-model-simulator-1	1628676861060	1628676861075	OK	 
USER	SageMaker	286	END	1628676861059	1628676861075
USER	SageMaker	287	START	1628676861560	1628676861560
REQUEST	287		SageMaker-LEARNING-model-simulator-1	1628676861561	1628676861576	OK	 
USER	SageMaker	287	END	1628676861560	1628676861577
USER	SageMaker	288	START	1628676862060	1628676862060
REQUEST	288		SageMaker-LEARNING-model-simulator-1	1628676862061	1628676862084	OK	 
USER	SageMaker	288	END	1628676862060	1628676862085
USER	SageMaker	289	START	1628676862560	1628676862560
REQUEST	289		SageMaker-LEARNING-model-simulator-1	1628676862561	1628676862573	OK	 
USER	SageMaker	289	END	1628676862560	1628676862574
USER	SageMaker	290	START	1628676863059	1628676863059
REQUEST	290		SageMaker-LEARNING-model-simulator-1	1628676863060	1628676863075	OK	 
USER	SageMaker	290	END	1628676863059	1628676863076
USER	SageMaker	291	START	1628676863559	1628676863559
REQUEST	291		SageMaker-LEARNING-model-simulator-1	1628676863560	1628676863573	OK	 
USER	SageMaker	291	END	1628676863559	1628676863574
USER	SageMaker	292	START	1628676864060	1628676864060
REQUEST	292		SageMaker-LEARNING-model-simulator-1	1628676864061	1628676864073	OK	 
USER	SageMaker	292	END	1628676864060	1628676864074
USER	SageMaker	293	START	1628676864560	1628676864560
REQUEST	293		SageMaker-LEARNING-model-simulator-1	1628676864561	1628676864580	OK	 
USER	SageMaker	293	END	1628676864560	1628676864581
